时间,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-01 11:30,5.97,5.97,5.98,5.96,407,243167.00,0.34,0.17,0.01,0.01
2022-04-01 13:01,5.98,5.99,5.99,5.97,1148,686422.00,0.34,0.34,0.02,0.02
2022-04-01 13:02,5.98,5.96,5.98,5.96,1714,1023988.00,0.33,-0.50,-0.03,0.04
2022-04-01 13:03,5.98,5.97,5.98,5.97,414,247160.00,0.17,0.17,0.01,0.01
2022-04-01 13:04,5.98,5.97,5.98,5.96,1298,773807.00,0.34,0.00,0.00,0.03
2022-04-01 13:05,5.97,5.95,5.97,5.95,2033,1211721.00,0.34,-0.34,-0.02,0.04
2022-04-01 13:06,5.95,5.96,5.97,5.95,835,497616.00,0.34,0.17,0.01,0.02
2022-04-01 13:07,5.96,5.97,5.97,5.96,732,436553.00,0.17,0.17,0.01,0.02
2022-04-01 13:08,5.97,5.97,5.97,5.97,334,199461.00,0.00,0.00,0.00,0.01
2022-04-01 13:09,5.97,5.96,5.97,5.96,200,119263.00,0.17,-0.17,-0.01,0.00
2022-04-01 13:10,5.96,5.96,5.97,5.96,318,189560.00,0.17,0.00,0.00,0.01
2022-04-01 13:11,5.96,5.96,5.97,5.96,381,227097.00,0.17,0.00,0.00,0.01
2022-04-01 13:12,5.96,5.98,5.98,5.96,554,330810.00,0.34,0.34,0.02,0.01
2022-04-01 13:13,5.98,5.98,5.98,5.97,269,160841.00,0.17,0.00,0.00,0.01
2022-04-01 13:14,5.98,5.97,5.98,5.97,492,293748.00,0.17,-0.17,-0.01,0.01
2022-04-01 13:15,5.97,5.97,5.98,5.97,596,356209.00,0.17,0.00,0.00,0.01
2022-04-01 13:16,5.97,5.96,5.97,5.96,113,67422.00,0.17,-0.17,-0.01,0.00
2022-04-01 13:17,5.96,5.96,5.97,5.96,261,155726.00,0.17,0.00,0.00,0.01
2022-04-01 13:18,5.96,5.97,5.97,5.96,258,154014.00,0.17,0.17,0.01,0.01
2022-04-01 13:19,5.97,5.96,5.97,5.96,406,242041.00,0.17,-0.17,-0.01,0.01
2022-04-01 13:20,5.96,5.98,5.98,5.96,409,244188.00,0.34,0.34,0.02,0.01
2022-04-01 13:21,5.98,5.96,5.98,5.96,723,431596.00,0.33,-0.33,-0.02,0.02
2022-04-01 13:22,5.96,5.97,5.97,5.96,175,104406.00,0.17,0.17,0.01,0.00
2022-04-01 13:23,5.97,5.98,5.98,5.97,439,262298.00,0.17,0.17,0.01,0.01
2022-04-01 13:24,5.98,5.97,5.98,5.97,640,382455.00,0.17,-0.17,-0.01,0.01
2022-04-01 13:25,5.97,5.97,5.98,5.96,348,207760.00,0.34,0.00,0.00,0.01
2022-04-01 13:26,5.98,5.97,5.98,5.97,241,143939.00,0.17,0.00,0.00,0.01
2022-04-01 13:27,5.97,5.97,5.97,5.97,180,107460.00,0.00,0.00,0.00,0.00
2022-04-01 13:28,5.97,5.97,5.98,5.97,604,360648.00,0.17,0.00,0.00,0.01
2022-04-01 13:29,5.97,5.97,5.98,5.96,699,417543.00,0.34,0.00,0.00,0.01
2022-04-01 13:30,5.98,6.00,6.00,5.97,1936,1160876.00,0.50,0.50,0.03,0.04
2022-04-01 13:31,5.99,6.02,6.02,5.99,2010,1206722.00,0.50,0.33,0.02,0.04
2022-04-01 13:32,6.03,6.02,6.03,6.02,1092,657980.00,0.17,0.00,0.00,0.02
2022-04-01 13:33,6.02,6.02,6.03,6.01,628,377879.00,0.33,0.00,0.00,0.01
2022-04-01 13:34,6.02,6.02,6.03,6.01,374,225159.00,0.33,0.00,0.00,0.01
2022-04-01 13:35,6.01,6.02,6.02,6.00,229,137692.00,0.33,0.00,0.00,0.00
2022-04-01 13:36,6.02,6.02,6.02,6.01,104,62561.00,0.17,0.00,0.00,0.00
2022-04-01 13:37,6.02,6.00,6.02,6.00,531,318798.00,0.33,-0.33,-0.02,0.01
2022-04-01 13:38,6.00,5.99,6.00,5.99,89,53348.00,0.17,-0.17,-0.01,0.00
2022-04-01 13:39,5.99,5.99,5.99,5.99,120,71880.00,0.00,0.00,0.00,0.00
2022-04-01 13:40,5.99,5.99,5.99,5.98,311,186073.00,0.17,0.00,0.00,0.01
2022-04-01 13:41,5.99,5.99,6.00,5.99,226,135402.00,0.17,0.00,0.00,0.00
2022-04-01 13:42,6.00,6.00,6.01,5.99,335,200997.00,0.33,0.17,0.01,0.01
2022-04-01 13:43,6.00,6.01,6.01,6.00,263,157841.00,0.17,0.17,0.01,0.01
2022-04-01 13:44,6.00,5.99,6.00,5.99,150,89990.00,0.17,-0.33,-0.02,0.00
2022-04-01 13:45,5.99,5.99,6.00,5.99,117,70192.00,0.17,0.00,0.00,0.00
2022-04-01 13:46,6.00,6.00,6.00,5.99,613,367740.00,0.17,0.17,0.01,0.01
2022-04-01 13:47,6.00,6.01,6.01,6.00,235,141226.00,0.17,0.17,0.01,0.00
2022-04-01 13:48,6.01,6.01,6.01,6.00,978,587516.00,0.17,0.00,0.00,0.02
2022-04-01 13:49,6.01,6.01,6.02,6.00,746,447850.00,0.33,0.00,0.00,0.02
2022-04-01 13:50,6.01,6.02,6.02,6.01,327,196576.00,0.17,0.17,0.01,0.01
2022-04-01 13:51,6.02,6.01,6.02,6.00,182,109364.00,0.33,-0.17,-0.01,0.00
2022-04-01 13:52,6.01,6.00,6.01,6.00,60,36010.00,0.17,-0.17,-0.01,0.00
2022-04-01 13:53,6.00,6.00,6.01,6.00,167,100326.00,0.17,0.00,0.00,0.00
2022-04-01 13:54,6.00,6.01,6.01,6.00,335,201120.00,0.17,0.17,0.01,0.01
2022-04-01 13:55,6.01,6.00,6.01,6.00,49,29420.00,0.17,-0.17,-0.01,0.00
2022-04-01 13:56,6.02,6.02,6.02,6.01,628,377773.00,0.17,0.33,0.02,0.01
2022-04-01 13:57,6.02,6.01,6.03,6.01,508,305345.00,0.33,-0.17,-0.01,0.01
2022-04-01 13:58,6.02,6.01,6.02,6.01,278,167292.00,0.17,0.00,0.00,0.01
2022-04-01 13:59,6.01,6.01,6.02,6.01,529,317929.00,0.17,0.00,0.00,0.01
2022-04-01 14:00,6.01,6.01,6.02,6.00,107,64305.00,0.33,0.00,0.00,0.00
2022-04-01 14:01,6.00,6.01,6.01,6.00,75,45010.00,0.17,0.00,0.00,0.00
2022-04-01 14:02,6.01,6.00,6.01,6.00,1240,744033.00,0.17,-0.17,-0.01,0.03
2022-04-01 14:03,6.00,5.99,6.00,5.99,348,208615.00,0.17,-0.17,-0.01,0.01
2022-04-01 14:04,5.99,5.99,6.00,5.99,74,44344.00,0.17,0.00,0.00,0.00
2022-04-01 14:05,5.99,6.00,6.00,5.99,405,242988.00,0.17,0.17,0.01,0.01
2022-04-01 14:06,5.99,6.00,6.00,5.99,790,473551.00,0.17,0.00,0.00,0.02
2022-04-01 14:07,6.00,6.01,6.01,5.99,1083,650155.00,0.33,0.17,0.01,0.02
2022-04-01 14:08,6.00,6.01,6.01,6.00,491,294940.00,0.17,0.00,0.00,0.01
2022-04-01 14:09,6.01,6.00,6.01,6.00,273,164000.00,0.17,-0.17,-0.01,0.01
2022-04-01 14:10,6.00,6.03,6.03,6.00,1191,717168.00,0.50,0.50,0.03,0.03
2022-04-01 14:11,6.03,6.01,6.03,6.01,505,304065.00,0.33,-0.33,-0.02,0.01
2022-04-01 14:12,6.01,6.02,6.02,6.00,184,110666.00,0.33,0.17,0.01,0.00
2022-04-01 14:13,6.00,6.01,6.01,6.00,369,221754.00,0.17,-0.17,-0.01,0.01
2022-04-01 14:14,6.01,6.02,6.02,6.00,1201,721786.00,0.33,0.17,0.01,0.03
2022-04-01 14:15,6.01,6.02,6.02,6.01,858,516198.00,0.17,0.00,0.00,0.02
2022-04-01 14:16,6.02,6.02,6.03,6.02,269,162025.00,0.17,0.00,0.00,0.01
2022-04-01 14:17,6.02,6.03,6.03,6.02,362,217962.00,0.17,0.17,0.01,0.01
2022-04-01 14:18,6.03,6.03,6.03,6.03,658,396566.00,0.00,0.00,0.00,0.01
2022-04-01 14:19,6.03,6.02,6.03,6.02,957,577062.00,0.17,-0.17,-0.01,0.02
2022-04-01 14:20,6.02,6.03,6.04,6.02,803,484235.00,0.33,0.17,0.01,0.02
2022-04-01 14:21,6.03,6.05,6.05,6.03,624,377081.00,0.33,0.33,0.02,0.01
2022-04-01 14:22,6.05,6.05,6.05,6.04,529,319715.00,0.17,0.00,0.00,0.01
2022-04-01 14:23,6.05,6.05,6.05,6.03,394,238000.00,0.33,0.00,0.00,0.01
2022-04-01 14:24,6.05,6.03,6.05,6.03,480,289871.00,0.33,-0.33,-0.02,0.01
2022-04-01 14:25,6.03,6.04,6.04,6.03,313,188821.00,0.17,0.17,0.01,0.01
2022-04-01 14:26,6.04,6.03,6.04,6.02,929,560185.00,0.33,-0.17,-0.01,0.02
2022-04-01 14:27,6.03,6.02,6.03,6.02,851,512529.00,0.17,-0.17,-0.01,0.02
2022-04-01 14:28,6.03,6.03,6.03,6.03,680,409738.00,0.00,0.17,0.01,0.01
2022-04-01 14:29,6.03,6.04,6.04,6.03,439,264990.00,0.17,0.17,0.01,0.01
2022-04-01 14:30,6.03,6.04,6.04,6.03,394,237632.00,0.17,0.00,0.00,0.01
2022-04-01 14:31,6.03,6.04,6.04,6.03,342,206450.00,0.17,0.00,0.00,0.01
2022-04-01 14:32,6.04,6.03,6.04,6.02,279,168275.00,0.33,-0.17,-0.01,0.01
2022-04-01 14:33,6.03,6.03,6.04,6.03,428,258192.00,0.17,0.00,0.00,0.01
2022-04-01 14:34,6.03,6.03,6.04,6.03,434,261603.00,0.17,0.00,0.00,0.01
2022-04-01 14:35,6.03,6.02,6.03,6.02,1254,755710.00,0.17,-0.17,-0.01,0.03
2022-04-01 14:36,6.02,6.02,6.03,6.02,587,353510.00,0.17,0.00,0.00,0.01
2022-04-01 14:37,6.03,6.02,6.03,6.02,380,229036.00,0.17,0.00,0.00,0.01
2022-04-01 14:38,6.03,6.03,6.03,6.02,467,281322.00,0.17,0.17,0.01,0.01
2022-04-01 14:39,6.03,6.03,6.03,6.02,543,327333.00,0.17,0.00,0.00,0.01
2022-04-01 14:40,6.02,6.02,6.03,6.02,204,122890.00,0.17,-0.17,-0.01,0.00
2022-04-01 14:41,6.02,6.02,6.03,6.01,1018,612571.00,0.33,0.00,0.00,0.02
2022-04-01 14:42,6.02,6.01,6.02,6.01,420,252630.00,0.17,-0.17,-0.01,0.01
2022-04-01 14:43,6.01,6.02,6.02,6.01,1309,786823.00,0.17,0.17,0.01,0.03
2022-04-01 14:44,6.02,6.01,6.02,6.01,1359,818110.00,0.17,-0.17,-0.01,0.03
2022-04-01 14:45,6.01,6.01,6.02,6.01,1072,644584.00,0.17,0.00,0.00,0.02
2022-04-01 14:46,6.01,6.02,6.02,6.01,1207,725864.00,0.17,0.17,0.01,0.03
2022-04-01 14:47,6.01,6.02,6.02,6.01,535,321748.00,0.17,0.00,0.00,0.01
2022-04-01 14:48,6.01,6.01,6.02,6.00,1403,843183.00,0.33,-0.17,-0.01,0.03
2022-04-01 14:49,6.01,6.01,6.02,6.00,1691,1016434.00,0.33,0.00,0.00,0.04
2022-04-01 14:50,6.00,6.00,6.02,6.00,488,293178.00,0.33,-0.17,-0.01,0.01
2022-04-01 14:51,6.01,6.01,6.02,6.00,1801,1082370.00,0.33,0.17,0.01,0.04
2022-04-01 14:52,6.01,6.01,6.02,6.01,2001,1202898.00,0.17,0.00,0.00,0.04
2022-04-01 14:53,6.02,6.01,6.02,6.01,2833,1704359.00,0.17,0.00,0.00,0.06
2022-04-01 14:54,6.01,6.03,6.03,6.01,2029,1222325.00,0.33,0.33,0.02,0.04
2022-04-01 14:55,6.02,6.03,6.03,6.01,853,513822.00,0.33,0.00,0.00,0.02
2022-04-01 14:56,6.02,6.02,6.03,6.01,2125,1279765.00,0.33,-0.17,-0.01,0.05
2022-04-01 14:57,6.02,6.02,6.03,6.01,2721,1637051.00,0.33,0.00,0.00,0.06
2022-04-01 14:58,6.02,6.02,6.02,6.02,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 14:59,6.02,6.02,6.02,6.02,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 15:00,6.01,6.01,6.01,6.01,3084,1853508.00,0.00,-0.17,-0.01,0.07
