时间,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-01 10:52,3.36,3.37,3.37,3.36,796,268229.00,0.30,0.30,0.01,0.00
2022-04-01 10:53,3.37,3.36,3.37,3.36,44,14784.00,0.30,-0.30,-0.01,0.00
2022-04-01 10:54,3.36,3.37,3.37,3.36,70,23569.00,0.30,0.30,0.01,0.00
2022-04-01 10:55,3.37,3.36,3.37,3.36,91,30613.00,0.30,-0.30,-0.01,0.00
2022-04-01 10:56,3.36,3.37,3.37,3.36,16,5392.00,0.30,0.30,0.01,0.00
2022-04-01 10:57,3.37,3.36,3.37,3.36,10,3360.00,0.30,-0.30,-0.01,0.00
2022-04-01 10:58,3.36,3.36,3.37,3.36,464,155905.00,0.30,0.00,0.00,0.00
2022-04-01 10:59,3.36,3.36,3.36,3.35,417,139812.00,0.30,0.00,0.00,0.00
2022-04-01 11:00,3.36,3.35,3.36,3.35,1070,358454.00,0.30,-0.30,-0.01,0.01
2022-04-01 11:01,3.35,3.36,3.36,3.35,207,69352.00,0.30,0.30,0.01,0.00
2022-04-01 11:02,3.35,3.35,3.36,3.35,579,193995.00,0.30,-0.30,-0.01,0.00
2022-04-01 11:03,3.35,3.34,3.35,3.34,1570,524565.00,0.30,-0.30,-0.01,0.01
2022-04-01 11:04,3.34,3.34,3.34,3.34,588,196533.00,0.00,0.00,0.00,0.00
2022-04-01 11:05,3.34,3.35,3.35,3.34,62,20709.00,0.30,0.30,0.01,0.00
2022-04-01 11:06,3.35,3.34,3.35,3.34,3625,1212423.00,0.30,-0.30,-0.01,0.02
2022-04-01 11:07,3.35,3.34,3.35,3.34,410,136983.00,0.30,0.00,0.00,0.00
2022-04-01 11:08,3.34,3.35,3.35,3.34,295,98755.00,0.30,0.30,0.01,0.00
2022-04-01 11:09,3.35,3.35,3.35,3.34,516,172551.00,0.30,0.00,0.00,0.00
2022-04-01 11:10,3.35,3.34,3.35,3.34,319,106752.00,0.30,-0.30,-0.01,0.00
2022-04-01 11:11,3.34,3.34,3.35,3.34,91,30444.00,0.30,0.00,0.00,0.00
2022-04-01 11:12,3.34,3.35,3.35,3.34,519,173689.00,0.30,0.30,0.01,0.00
2022-04-01 11:13,3.35,3.35,3.35,3.34,416,138957.00,0.30,0.00,0.00,0.00
2022-04-01 11:14,3.35,3.34,3.35,3.34,120,40082.00,0.30,-0.30,-0.01,0.00
2022-04-01 11:15,3.34,3.35,3.35,3.34,343,114782.00,0.30,0.30,0.01,0.00
2022-04-01 11:16,3.35,3.35,3.35,3.34,201,67225.00,0.30,0.00,0.00,0.00
2022-04-01 11:17,3.35,3.34,3.35,3.34,768,256612.00,0.30,-0.30,-0.01,0.00
2022-04-01 11:18,3.34,3.35,3.35,3.34,336,112238.00,0.30,0.30,0.01,0.00
2022-04-01 11:19,3.35,3.34,3.35,3.34,1092,364728.00,0.30,-0.30,-0.01,0.01
2022-04-01 11:20,3.34,3.34,3.35,3.34,107,35745.00,0.30,0.00,0.00,0.00
2022-04-01 11:21,3.35,3.34,3.35,3.34,611,204098.00,0.30,0.00,0.00,0.00
2022-04-01 11:22,3.34,3.34,3.34,3.34,434,144842.00,0.00,0.00,0.00,0.00
2022-04-01 11:23,3.34,3.34,3.35,3.34,617,206314.00,0.30,0.00,0.00,0.00
2022-04-01 11:24,3.34,3.35,3.35,3.34,101,33762.00,0.30,0.30,0.01,0.00
2022-04-01 11:25,3.35,3.35,3.35,3.34,440,147232.00,0.30,0.00,0.00,0.00
2022-04-01 11:26,3.34,3.34,3.35,3.34,25,8351.00,0.30,-0.30,-0.01,0.00
2022-04-01 11:27,3.34,3.34,3.35,3.34,372,124365.00,0.30,0.00,0.00,0.00
2022-04-01 11:28,3.34,3.34,3.35,3.34,136,45311.00,0.30,0.00,0.00,0.00
2022-04-01 11:29,3.34,3.34,3.34,3.34,446,149078.00,0.00,0.00,0.00,0.00
2022-04-01 11:30,3.34,3.33,3.34,3.33,289,96283.00,0.30,-0.30,-0.01,0.00
2022-04-01 13:01,3.33,3.33,3.33,3.33,2252,750466.00,0.00,0.00,0.00,0.01
2022-04-01 13:02,3.33,3.33,3.33,3.33,4579,1524807.00,0.00,0.00,0.00,0.02
2022-04-01 13:03,3.33,3.34,3.34,3.33,340,113249.00,0.30,0.30,0.01,0.00
2022-04-01 13:04,3.34,3.33,3.34,3.33,241,80254.00,0.30,-0.30,-0.01,0.00
2022-04-01 13:05,3.33,3.34,3.34,3.33,281,93786.00,0.30,0.30,0.01,0.00
2022-04-01 13:06,3.34,3.34,3.34,3.34,1037,346358.00,0.00,0.00,0.00,0.01
2022-04-01 13:07,3.34,3.34,3.34,3.34,259,86392.00,0.00,0.00,0.00,0.00
2022-04-01 13:08,3.34,3.34,3.35,3.34,387,129261.00,0.30,0.00,0.00,0.00
2022-04-01 13:09,3.34,3.35,3.35,3.34,312,104487.00,0.30,0.30,0.01,0.00
2022-04-01 13:10,3.34,3.34,3.35,3.34,59,19707.00,0.30,-0.30,-0.01,0.00
2022-04-01 13:11,3.34,3.35,3.35,3.34,652,218357.00,0.30,0.30,0.01,0.00
2022-04-01 13:12,3.35,3.36,3.36,3.35,1138,381510.00,0.30,0.30,0.01,0.01
2022-04-01 13:13,3.36,3.36,3.36,3.35,56,18813.00,0.30,0.00,0.00,0.00
2022-04-01 13:14,3.36,3.35,3.36,3.35,32,10722.00,0.30,-0.30,-0.01,0.00
2022-04-01 13:15,3.35,3.35,3.35,3.35,751,251585.00,0.00,0.00,0.00,0.00
2022-04-01 13:16,3.35,3.35,3.35,3.35,25,8375.00,0.00,0.00,0.00,0.00
2022-04-01 13:17,3.35,3.36,3.36,3.35,65,21781.00,0.30,0.30,0.01,0.00
2022-04-01 13:18,3.36,3.35,3.36,3.35,270,90456.00,0.30,-0.30,-0.01,0.00
2022-04-01 13:19,3.35,3.35,3.35,3.35,4,1340.00,0.00,0.00,0.00,0.00
2022-04-01 13:20,3.35,3.36,3.36,3.35,682,228485.00,0.30,0.30,0.01,0.00
2022-04-01 13:21,3.36,3.36,3.36,3.35,578,194185.00,0.30,0.00,0.00,0.00
2022-04-01 13:22,3.36,3.36,3.36,3.36,112,37632.00,0.00,0.00,0.00,0.00
2022-04-01 13:23,3.36,3.36,3.36,3.35,187,62658.00,0.30,0.00,0.00,0.00
2022-04-01 13:24,3.35,3.36,3.36,3.35,36,12062.00,0.30,0.00,0.00,0.00
2022-04-01 13:25,3.36,3.36,3.36,3.36,9,3024.00,0.00,0.00,0.00,0.00
2022-04-01 13:26,3.36,3.35,3.36,3.35,105,35185.00,0.30,-0.30,-0.01,0.00
2022-04-01 13:27,3.36,3.36,3.36,3.35,432,144810.00,0.30,0.30,0.01,0.00
2022-04-01 13:28,3.36,3.35,3.36,3.35,27,9047.00,0.30,-0.30,-0.01,0.00
2022-04-01 13:29,3.35,3.35,3.35,3.35,228,76405.00,0.00,0.00,0.00,0.00
2022-04-01 13:30,3.35,3.35,3.35,3.35,902,302170.00,0.00,0.00,0.00,0.00
2022-04-01 13:31,3.35,3.36,3.36,3.35,388,130005.00,0.30,0.30,0.01,0.00
2022-04-01 13:32,3.36,3.36,3.36,3.35,149,50062.00,0.30,0.00,0.00,0.00
2022-04-01 13:33,3.36,3.36,3.36,3.36,367,123312.00,0.00,0.00,0.00,0.00
2022-04-01 13:34,3.36,3.36,3.36,3.36,28,9408.00,0.00,0.00,0.00,0.00
2022-04-01 13:35,3.36,3.36,3.36,3.36,19,6384.00,0.00,0.00,0.00,0.00
2022-04-01 13:36,3.36,3.36,3.36,3.35,251,84316.00,0.30,0.00,0.00,0.00
2022-04-01 13:37,3.35,3.36,3.36,3.35,126,42212.00,0.30,0.00,0.00,0.00
2022-04-01 13:38,3.36,3.36,3.36,3.35,140,46922.00,0.30,0.00,0.00,0.00
2022-04-01 13:39,3.36,3.35,3.36,3.35,201,67352.00,0.30,-0.30,-0.01,0.00
2022-04-01 13:40,3.35,3.36,3.36,3.35,36,12095.00,0.30,0.30,0.01,0.00
2022-04-01 13:41,3.36,3.36,3.36,3.36,596,200141.00,0.00,0.00,0.00,0.00
2022-04-01 13:42,3.36,3.36,3.36,3.36,917,308110.00,0.00,0.00,0.00,0.00
2022-04-01 13:43,3.36,3.37,3.37,3.36,139,46772.00,0.30,0.30,0.01,0.00
2022-04-01 13:44,3.37,3.37,3.37,3.36,998,335986.00,0.30,0.00,0.00,0.01
2022-04-01 13:45,3.37,3.38,3.38,3.37,1561,526578.00,0.30,0.30,0.01,0.01
2022-04-01 13:46,3.37,3.38,3.38,3.37,1454,491158.00,0.30,0.00,0.00,0.01
2022-04-01 13:47,3.38,3.37,3.38,3.37,37,12475.00,0.30,-0.30,-0.01,0.00
2022-04-01 13:48,3.37,3.38,3.38,3.37,115,38869.00,0.30,0.30,0.01,0.00
2022-04-01 13:49,3.38,3.37,3.38,3.37,131,44205.00,0.30,-0.30,-0.01,0.00
2022-04-01 13:50,3.37,3.37,3.38,3.37,258,87110.00,0.30,0.00,0.00,0.00
2022-04-01 13:51,3.37,3.38,3.38,3.37,212,71450.00,0.30,0.30,0.01,0.00
2022-04-01 13:52,3.38,3.38,3.38,3.37,336,113552.00,0.30,0.00,0.00,0.00
2022-04-01 13:53,3.38,3.38,3.39,3.38,3183,1075869.00,0.30,0.00,0.00,0.02
2022-04-01 13:54,3.38,3.38,3.38,3.38,166,56168.00,0.00,0.00,0.00,0.00
2022-04-01 13:55,3.38,3.38,3.39,3.38,567,192028.00,0.30,0.00,0.00,0.00
2022-04-01 13:56,3.38,3.39,3.39,3.38,496,167678.00,0.30,0.30,0.01,0.00
2022-04-01 13:57,3.39,3.38,3.39,3.38,651,220114.00,0.29,-0.29,-0.01,0.00
2022-04-01 13:58,3.39,3.39,3.39,3.38,168,56847.00,0.30,0.30,0.01,0.00
2022-04-01 13:59,3.39,3.38,3.39,3.38,200,67734.00,0.29,-0.29,-0.01,0.00
2022-04-01 14:00,3.38,3.39,3.39,3.38,414,140300.00,0.30,0.30,0.01,0.00
2022-04-01 14:01,3.39,3.39,3.39,3.39,318,107758.00,0.00,0.00,0.00,0.00
2022-04-01 14:02,3.39,3.37,3.39,3.37,1381,466776.00,0.59,-0.59,-0.02,0.01
2022-04-01 14:03,3.37,3.38,3.38,3.37,803,271414.00,0.30,0.30,0.01,0.00
2022-04-01 14:04,3.38,3.37,3.38,3.37,294,99358.00,0.30,-0.30,-0.01,0.00
2022-04-01 14:05,3.37,3.39,3.39,3.37,58,19655.00,0.59,0.59,0.02,0.00
2022-04-01 14:06,3.39,3.38,3.39,3.38,149,50385.00,0.29,-0.29,-0.01,0.00
2022-04-01 14:07,3.38,3.38,3.39,3.38,1360,459691.00,0.30,0.00,0.00,0.01
2022-04-01 14:08,3.39,3.39,3.39,3.38,226,76594.00,0.30,0.30,0.01,0.00
2022-04-01 14:09,3.39,3.39,3.39,3.38,112,37938.00,0.29,0.00,0.00,0.00
2022-04-01 14:10,3.39,3.38,3.39,3.38,1738,587507.00,0.29,-0.29,-0.01,0.01
2022-04-01 14:11,3.38,3.38,3.39,3.37,1343,453954.00,0.59,0.00,0.00,0.01
2022-04-01 14:12,3.38,3.38,3.38,3.38,217,73347.00,0.00,0.00,0.00,0.00
2022-04-01 14:13,3.38,3.38,3.38,3.38,707,238858.00,0.00,0.00,0.00,0.00
2022-04-01 14:14,3.38,3.38,3.38,3.37,128,43371.00,0.30,0.00,0.00,0.00
2022-04-01 14:15,3.38,3.38,3.38,3.37,18,6081.00,0.30,0.00,0.00,0.00
2022-04-01 14:16,3.38,3.38,3.38,3.37,483,162837.00,0.30,0.00,0.00,0.00
2022-04-01 14:17,3.38,3.37,3.38,3.37,61,20564.00,0.30,-0.30,-0.01,0.00
2022-04-01 14:18,3.37,3.37,3.38,3.37,162,54651.00,0.30,0.00,0.00,0.00
2022-04-01 14:19,3.37,3.37,3.38,3.37,205,69248.00,0.30,0.00,0.00,0.00
2022-04-01 14:20,3.37,3.39,3.39,3.37,1892,639407.00,0.59,0.59,0.02,0.01
2022-04-01 14:21,3.39,3.39,3.39,3.38,275,93198.00,0.29,0.00,0.00,0.00
2022-04-01 14:22,3.39,3.38,3.39,3.38,46,15568.00,0.29,-0.29,-0.01,0.00
2022-04-01 14:23,3.38,3.39,3.39,3.38,418,141468.00,0.30,0.30,0.01,0.00
2022-04-01 14:24,3.39,3.38,3.39,3.38,16,5408.00,0.29,-0.29,-0.01,0.00
2022-04-01 14:25,3.38,3.39,3.39,3.38,469,158565.00,0.30,0.30,0.01,0.00
2022-04-01 14:26,3.39,3.39,3.39,3.38,60,20334.00,0.29,0.00,0.00,0.00
2022-04-01 14:27,3.39,3.38,3.39,3.38,152,51377.00,0.29,-0.29,-0.01,0.00
2022-04-01 14:28,3.38,3.38,3.39,3.38,221,74759.00,0.30,0.00,0.00,0.00
2022-04-01 14:29,3.38,3.39,3.39,3.38,279,94391.00,0.30,0.30,0.01,0.00
2022-04-01 14:30,3.39,3.39,3.39,3.39,137,46343.00,0.00,0.00,0.00,0.00
2022-04-01 14:31,3.39,3.39,3.39,3.38,387,131124.00,0.29,0.00,0.00,0.00
2022-04-01 14:32,3.39,3.38,3.39,3.38,532,179869.00,0.29,-0.29,-0.01,0.00
2022-04-01 14:33,3.38,3.38,3.39,3.38,517,174843.00,0.30,0.00,0.00,0.00
2022-04-01 14:34,3.38,3.38,3.39,3.38,281,95159.00,0.30,0.00,0.00,0.00
2022-04-01 14:35,3.38,3.38,3.39,3.38,3149,1064504.00,0.30,0.00,0.00,0.02
2022-04-01 14:36,3.38,3.38,3.38,3.37,296,99935.00,0.30,0.00,0.00,0.00
2022-04-01 14:37,3.38,3.37,3.38,3.37,208,70121.00,0.30,-0.30,-0.01,0.00
2022-04-01 14:38,3.37,3.37,3.38,3.37,835,281699.00,0.30,0.00,0.00,0.00
2022-04-01 14:39,3.37,3.38,3.38,3.37,69,23296.00,0.30,0.30,0.01,0.00
2022-04-01 14:40,3.38,3.38,3.38,3.37,156,52655.00,0.30,0.00,0.00,0.00
2022-04-01 14:41,3.37,3.38,3.38,3.37,835,281577.00,0.30,0.00,0.00,0.00
2022-04-01 14:42,3.38,3.38,3.38,3.37,500,168679.00,0.30,0.00,0.00,0.00
2022-04-01 14:43,3.38,3.38,3.38,3.37,741,249794.00,0.30,0.00,0.00,0.00
2022-04-01 14:44,3.38,3.37,3.38,3.37,790,266340.00,0.30,-0.30,-0.01,0.00
2022-04-01 14:45,3.37,3.38,3.38,3.37,437,147296.00,0.30,0.30,0.01,0.00
2022-04-01 14:46,3.38,3.38,3.38,3.37,289,97604.00,0.30,0.00,0.00,0.00
2022-04-01 14:47,3.37,3.38,3.38,3.37,277,93545.00,0.30,0.00,0.00,0.00
2022-04-01 14:48,3.38,3.38,3.38,3.37,373,125902.00,0.30,0.00,0.00,0.00
2022-04-01 14:49,3.37,3.37,3.38,3.37,714,241025.00,0.30,-0.30,-0.01,0.00
2022-04-01 14:50,3.37,3.38,3.39,3.37,5824,1969489.00,0.59,0.30,0.01,0.03
2022-04-01 14:51,3.39,3.39,3.39,3.38,878,297602.00,0.30,0.30,0.01,0.00
2022-04-01 14:52,3.39,3.39,3.39,3.39,1969,667307.00,0.00,0.00,0.00,0.01
2022-04-01 14:53,3.39,3.39,3.40,3.39,3927,1331455.00,0.29,0.00,0.00,0.02
2022-04-01 14:54,3.38,3.39,3.39,3.38,1262,427712.00,0.29,0.00,0.00,0.01
2022-04-01 14:55,3.39,3.39,3.40,3.38,3053,1035067.00,0.59,0.00,0.00,0.02
2022-04-01 14:56,3.39,3.39,3.40,3.39,1259,427401.00,0.29,0.00,0.00,0.01
2022-04-01 14:57,3.39,3.39,3.40,3.39,3337,1132230.00,0.29,0.00,0.00,0.02
2022-04-01 14:58,3.39,3.39,3.39,3.39,965,327135.00,0.00,0.00,0.00,0.01
2022-04-01 14:59,3.39,3.39,3.39,3.39,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 15:00,3.39,3.39,3.39,3.39,2540,861226.00,0.00,0.00,0.00,0.01
