时间,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-01 10:22,1779.89,1782.00,1782.99,1779.88,587,104526809.00,0.17,0.15,2.70,0.00
2022-04-01 10:23,1782.00,1777.00,1782.00,1776.64,345,61389870.00,0.30,-0.28,-5.00,0.00
2022-04-01 10:24,1777.74,1775.95,1777.74,1775.00,533,94672059.00,0.15,-0.06,-1.05,0.00
2022-04-01 10:25,1775.89,1778.02,1780.00,1775.89,205,36454550.00,0.23,0.12,2.07,0.00
2022-04-01 10:26,1778.03,1773.99,1778.03,1773.99,249,44239582.00,0.23,-0.23,-4.03,0.00
2022-04-01 10:27,1772.00,1775.00,1777.00,1772.00,257,45592277.00,0.28,0.06,1.01,0.00
2022-04-01 10:28,1775.00,1772.00,1775.00,1772.00,192,34043134.00,0.17,-0.17,-3.00,0.00
2022-04-01 10:29,1772.01,1774.88,1775.00,1771.14,180,31914153.00,0.22,0.16,2.88,0.00
2022-04-01 10:30,1774.93,1772.30,1774.97,1772.06,113,20051086.00,0.16,-0.15,-2.58,0.00
2022-04-01 10:31,1772.06,1772.00,1775.00,1772.00,231,41000674.00,0.17,-0.02,-0.30,0.00
2022-04-01 10:32,1772.00,1770.20,1773.96,1770.20,78,13815415.00,0.21,-0.10,-1.80,0.00
2022-04-01 10:33,1770.11,1766.01,1770.11,1766.00,259,45808753.00,0.23,-0.24,-4.19,0.00
2022-04-01 10:34,1766.88,1770.00,1770.00,1766.88,132,23343193.00,0.18,0.23,3.99,0.00
2022-04-01 10:35,1770.00,1772.00,1772.97,1770.00,61,10804253.00,0.17,0.11,2.00,0.00
2022-04-01 10:36,1770.99,1771.10,1772.00,1770.90,53,9386724.00,0.06,-0.05,-0.90,0.00
2022-04-01 10:37,1771.10,1768.01,1771.94,1768.01,104,18415705.00,0.22,-0.17,-3.09,0.00
2022-04-01 10:38,1768.01,1767.13,1769.47,1767.01,81,14320350.00,0.14,-0.05,-0.88,0.00
2022-04-01 10:39,1767.11,1767.21,1768.95,1767.11,164,28990748.00,0.10,0.00,0.08,0.00
2022-04-01 10:40,1767.15,1768.00,1768.95,1767.15,80,14144302.00,0.10,0.04,0.79,0.00
2022-04-01 10:41,1768.90,1767.98,1768.90,1767.51,54,9546959.00,0.08,0.00,-0.02,0.00
2022-04-01 10:42,1767.50,1768.95,1768.95,1767.16,148,26167760.00,0.10,0.05,0.97,0.00
2022-04-01 10:43,1769.50,1772.98,1772.98,1769.50,191,33841058.00,0.20,0.23,4.03,0.00
2022-04-01 10:44,1772.98,1776.00,1776.00,1772.98,98,17386205.00,0.17,0.17,3.02,0.00
2022-04-01 10:45,1775.00,1779.00,1779.50,1775.00,257,45706133.00,0.25,0.17,3.00,0.00
2022-04-01 10:46,1778.00,1779.00,1779.77,1778.00,183,32557142.00,0.10,0.00,0.00,0.00
2022-04-01 10:47,1779.00,1778.04,1779.00,1778.02,151,26856137.00,0.06,-0.05,-0.96,0.00
2022-04-01 10:48,1778.81,1775.04,1778.81,1774.66,138,24519552.00,0.23,-0.17,-3.00,0.00
2022-04-01 10:49,1776.00,1780.00,1780.00,1775.74,568,101093129.00,0.24,0.28,4.96,0.00
2022-04-01 10:50,1779.99,1779.07,1781.00,1779.06,234,41652594.00,0.11,-0.05,-0.93,0.00
2022-04-01 10:51,1779.97,1782.00,1782.00,1779.08,352,62688820.00,0.16,0.16,2.93,0.00
2022-04-01 10:52,1782.00,1781.36,1782.00,1781.30,275,49002055.00,0.04,-0.04,-0.64,0.00
2022-04-01 10:53,1781.28,1782.00,1782.00,1781.28,351,62540535.00,0.04,0.04,0.64,0.00
2022-04-01 10:54,1781.55,1784.99,1785.00,1781.55,477,85099123.00,0.19,0.17,2.99,0.00
2022-04-01 10:55,1783.67,1783.10,1785.00,1782.01,246,43898108.00,0.17,-0.11,-1.89,0.00
2022-04-01 10:56,1783.10,1784.78,1784.78,1783.00,170,30324724.00,0.10,0.09,1.68,0.00
2022-04-01 10:57,1784.50,1781.21,1784.88,1781.02,154,27468354.00,0.22,-0.20,-3.57,0.00
2022-04-01 10:58,1782.00,1783.00,1783.92,1781.21,150,26742293.00,0.15,0.10,1.79,0.00
2022-04-01 10:59,1781.50,1782.98,1783.89,1780.77,151,26917459.00,0.17,0.00,-0.02,0.00
2022-04-01 11:00,1783.55,1783.99,1784.00,1783.00,248,44236025.00,0.06,0.06,1.01,0.00
2022-04-01 11:01,1784.20,1784.98,1785.00,1783.80,521,92983671.00,0.07,0.06,0.99,0.00
2022-04-01 11:02,1785.00,1781.73,1785.00,1781.70,148,26399243.00,0.18,-0.18,-3.25,0.00
2022-04-01 11:03,1780.90,1779.00,1781.70,1779.00,123,21899676.00,0.15,-0.15,-2.73,0.00
2022-04-01 11:04,1778.00,1777.77,1778.00,1776.87,104,18488093.00,0.06,-0.07,-1.23,0.00
2022-04-01 11:05,1777.76,1777.77,1778.00,1776.12,68,12086816.00,0.11,0.00,0.00,0.00
2022-04-01 11:06,1777.77,1783.00,1783.00,1776.50,122,21709482.00,0.37,0.29,5.23,0.00
2022-04-01 11:07,1782.05,1779.90,1782.05,1779.00,109,19412264.00,0.17,-0.17,-3.10,0.00
2022-04-01 11:08,1780.00,1780.97,1780.99,1779.00,64,11395732.00,0.11,0.06,1.07,0.00
2022-04-01 11:09,1782.00,1780.97,1783.00,1780.97,179,31913415.00,0.11,0.00,0.00,0.00
2022-04-01 11:10,1780.97,1781.90,1781.97,1780.50,90,16030164.00,0.08,0.05,0.93,0.00
2022-04-01 11:11,1781.90,1780.00,1781.91,1779.00,46,8191628.00,0.16,-0.11,-1.90,0.00
2022-04-01 11:12,1779.19,1780.40,1781.55,1779.19,84,14959099.00,0.13,0.02,0.40,0.00
2022-04-01 11:13,1780.45,1781.49,1781.50,1780.43,59,10507517.00,0.06,0.06,1.09,0.00
2022-04-01 11:14,1781.53,1781.90,1781.90,1780.51,52,9264028.00,0.08,0.02,0.41,0.00
2022-04-01 11:15,1781.90,1787.94,1787.97,1780.45,523,93387464.00,0.42,0.34,6.04,0.00
2022-04-01 11:16,1788.00,1788.43,1788.66,1786.77,402,71896527.00,0.11,0.03,0.49,0.00
2022-04-01 11:17,1787.98,1788.50,1788.50,1787.98,367,65634883.00,0.03,0.00,0.07,0.00
2022-04-01 11:18,1788.70,1789.97,1789.97,1788.70,355,63509838.00,0.07,0.08,1.47,0.00
2022-04-01 11:19,1789.97,1791.66,1792.00,1789.97,418,74833154.00,0.11,0.09,1.69,0.00
2022-04-01 11:20,1792.00,1793.00,1793.00,1791.17,159,28495580.00,0.10,0.07,1.34,0.00
2022-04-01 11:21,1792.31,1790.00,1792.31,1790.00,219,39222884.00,0.13,-0.17,-3.00,0.00
2022-04-01 11:22,1789.24,1788.50,1790.03,1788.50,107,19150276.00,0.09,-0.08,-1.50,0.00
2022-04-01 11:23,1788.49,1783.00,1788.49,1781.89,132,23569711.00,0.37,-0.31,-5.50,0.00
2022-04-01 11:24,1783.00,1782.00,1784.90,1781.00,95,16929625.00,0.22,-0.06,-1.00,0.00
2022-04-01 11:25,1782.00,1784.99,1784.99,1782.00,51,9100968.00,0.17,0.17,2.99,0.00
2022-04-01 11:26,1784.99,1784.80,1784.99,1782.02,59,10525046.00,0.17,-0.01,-0.19,0.00
2022-04-01 11:27,1782.03,1781.01,1782.03,1781.01,77,13720564.00,0.06,-0.21,-3.79,0.00
2022-04-01 11:28,1781.00,1781.78,1782.00,1781.00,48,8550205.00,0.06,0.04,0.77,0.00
2022-04-01 11:29,1781.81,1782.03,1782.20,1780.50,82,14608847.00,0.10,0.01,0.25,0.00
2022-04-01 11:30,1780.45,1778.96,1782.16,1777.77,144,25620377.00,0.25,-0.17,-3.07,0.00
2022-04-01 13:01,1778.00,1777.00,1780.05,1775.11,289,51388353.00,0.28,-0.11,-1.96,0.00
2022-04-01 13:02,1775.30,1778.41,1778.41,1775.23,143,25434261.00,0.18,0.08,1.41,0.00
2022-04-01 13:03,1778.40,1780.00,1780.00,1778.40,50,8895112.00,0.09,0.09,1.59,0.00
2022-04-01 13:04,1780.00,1775.50,1780.00,1775.31,114,20258552.00,0.26,-0.25,-4.50,0.00
2022-04-01 13:05,1775.49,1772.12,1775.49,1771.38,240,42561510.00,0.23,-0.19,-3.38,0.00
2022-04-01 13:06,1772.12,1772.00,1772.29,1771.50,170,30123183.00,0.04,-0.01,-0.12,0.00
2022-04-01 13:07,1771.99,1772.42,1772.43,1771.99,129,22860918.00,0.02,0.02,0.42,0.00
2022-04-01 13:08,1772.43,1774.00,1774.00,1772.43,77,13650327.00,0.09,0.09,1.58,0.00
2022-04-01 13:09,1773.97,1775.00,1775.00,1773.13,85,15080485.00,0.11,0.06,1.00,0.00
2022-04-01 13:10,1775.00,1775.44,1777.00,1774.99,57,10119949.00,0.11,0.02,0.44,0.00
2022-04-01 13:11,1775.00,1776.80,1777.00,1774.02,166,29472306.00,0.17,0.08,1.36,0.00
2022-04-01 13:12,1776.80,1776.00,1776.99,1776.00,61,10838124.00,0.06,-0.05,-0.80,0.00
2022-04-01 13:13,1776.00,1778.99,1779.72,1776.00,76,13514196.00,0.21,0.17,2.99,0.00
2022-04-01 13:14,1778.99,1778.90,1778.99,1776.03,37,6578554.00,0.17,-0.01,-0.09,0.00
2022-04-01 13:15,1778.90,1778.90,1779.00,1778.89,93,16544161.00,0.01,0.00,0.00,0.00
2022-04-01 13:16,1778.90,1778.90,1778.90,1777.02,77,13696543.00,0.11,0.00,0.00,0.00
2022-04-01 13:17,1778.90,1780.00,1780.00,1778.80,94,16742521.00,0.07,0.06,1.10,0.00
2022-04-01 13:18,1780.79,1784.50,1784.50,1780.12,142,25312676.00,0.25,0.25,4.50,0.00
2022-04-01 13:19,1784.00,1787.00,1787.00,1783.00,122,21778493.00,0.22,0.14,2.50,0.00
2022-04-01 13:20,1786.00,1789.00,1789.00,1786.00,150,26823461.00,0.17,0.11,2.00,0.00
2022-04-01 13:21,1789.00,1786.99,1789.79,1786.99,218,38996570.00,0.16,-0.11,-2.01,0.00
2022-04-01 13:22,1786.00,1785.13,1789.49,1785.08,215,38430227.00,0.25,-0.10,-1.86,0.00
2022-04-01 13:23,1785.17,1788.81,1788.88,1785.17,123,21994809.00,0.21,0.21,3.68,0.00
2022-04-01 13:24,1788.67,1789.66,1789.68,1786.04,212,37926182.00,0.20,0.05,0.85,0.00
2022-04-01 13:25,1789.55,1789.60,1789.69,1788.99,210,37580121.00,0.04,0.00,-0.06,0.00
2022-04-01 13:26,1789.66,1789.89,1789.89,1789.60,161,28814176.00,0.02,0.02,0.29,0.00
2022-04-01 13:27,1789.75,1787.75,1789.82,1786.06,206,36859775.00,0.21,-0.12,-2.14,0.00
2022-04-01 13:28,1786.08,1785.21,1788.00,1785.00,144,25719542.00,0.17,-0.14,-2.54,0.00
2022-04-01 13:29,1785.21,1787.00,1788.00,1785.21,118,21085651.00,0.16,0.10,1.79,0.00
2022-04-01 13:30,1786.12,1787.99,1788.17,1786.00,160,28601304.00,0.12,0.06,0.99,0.00
2022-04-01 13:31,1788.00,1784.00,1788.00,1784.00,99,17683647.00,0.22,-0.22,-3.99,0.00
2022-04-01 13:32,1786.99,1786.00,1787.00,1786.00,60,10715029.00,0.06,0.11,2.00,0.00
2022-04-01 13:33,1786.00,1785.00,1786.96,1785.00,84,15000004.00,0.11,-0.06,-1.00,0.00
2022-04-01 13:34,1784.99,1783.00,1784.99,1782.00,145,25861464.00,0.17,-0.11,-2.00,0.00
2022-04-01 13:35,1783.00,1781.08,1783.00,1780.33,54,9618945.00,0.15,-0.11,-1.92,0.00
2022-04-01 13:36,1780.33,1783.03,1783.03,1780.32,91,16235996.00,0.15,0.11,1.95,0.00
2022-04-01 13:37,1783.20,1784.65,1784.89,1781.00,136,24250262.00,0.22,0.09,1.62,0.00
2022-04-01 13:38,1784.00,1783.98,1784.00,1783.00,99,17655734.00,0.06,-0.04,-0.67,0.00
2022-04-01 13:39,1783.96,1784.88,1784.88,1782.00,145,25860175.00,0.16,0.05,0.90,0.00
2022-04-01 13:40,1782.00,1782.87,1784.67,1780.36,156,27802439.00,0.24,-0.11,-2.01,0.00
2022-04-01 13:41,1783.88,1783.00,1783.93,1781.00,94,16751503.00,0.16,0.01,0.13,0.00
2022-04-01 13:42,1782.90,1783.00,1783.00,1780.68,72,12834153.00,0.13,0.00,0.00,0.00
2022-04-01 13:43,1783.00,1784.89,1784.89,1783.00,88,15700308.00,0.11,0.11,1.89,0.00
2022-04-01 13:44,1784.90,1785.00,1785.00,1784.88,259,46231225.00,0.01,0.01,0.11,0.00
2022-04-01 13:45,1785.00,1785.58,1785.60,1785.00,124,22135501.00,0.03,0.03,0.58,0.00
2022-04-01 13:46,1785.58,1787.00,1787.00,1785.58,71,12682314.00,0.08,0.08,1.42,0.00
2022-04-01 13:47,1787.00,1786.94,1787.00,1786.80,48,8577282.00,0.01,0.00,-0.06,0.00
2022-04-01 13:48,1786.94,1781.24,1786.94,1781.24,73,13031781.00,0.32,-0.32,-5.70,0.00
2022-04-01 13:49,1781.24,1782.97,1783.21,1781.24,47,8378232.00,0.11,0.10,1.73,0.00
2022-04-01 13:50,1783.00,1781.81,1783.00,1781.27,39,6951129.00,0.10,-0.07,-1.16,0.00
2022-04-01 13:51,1781.24,1781.63,1781.63,1781.05,62,11043293.00,0.03,-0.01,-0.18,0.00
2022-04-01 13:52,1781.63,1781.99,1782.02,1781.32,29,5166826.00,0.04,0.02,0.36,0.00
2022-04-01 13:53,1781.99,1783.00,1783.02,1781.88,59,10516744.00,0.06,0.06,1.01,0.00
2022-04-01 13:54,1784.74,1784.97,1785.00,1782.83,75,13379396.00,0.12,0.11,1.97,0.00
2022-04-01 13:55,1784.97,1784.90,1785.00,1782.99,85,15165003.00,0.11,0.00,-0.07,0.00
2022-04-01 13:56,1783.03,1783.03,1785.00,1783.02,84,14986406.00,0.11,-0.10,-1.87,0.00
2022-04-01 13:57,1783.00,1784.99,1784.99,1782.14,35,6242336.00,0.16,0.11,1.96,0.00
2022-04-01 13:58,1784.00,1785.00,1785.00,1784.00,56,9993449.00,0.06,0.00,0.01,0.00
2022-04-01 13:59,1784.90,1784.99,1785.00,1784.01,56,9992029.00,0.06,0.00,-0.01,0.00
2022-04-01 14:00,1784.99,1782.85,1785.00,1782.85,43,7672417.00,0.12,-0.12,-2.14,0.00
2022-04-01 14:01,1784.07,1782.25,1784.07,1781.03,70,12480440.00,0.17,-0.03,-0.60,0.00
2022-04-01 14:02,1782.25,1780.13,1782.60,1780.10,69,12288397.00,0.14,-0.12,-2.12,0.00
2022-04-01 14:03,1780.13,1780.31,1780.87,1780.09,81,14410942.00,0.04,0.01,0.18,0.00
2022-04-01 14:04,1780.86,1782.00,1782.09,1780.86,96,17102876.00,0.07,0.09,1.69,0.00
2022-04-01 14:05,1782.00,1782.19,1784.00,1782.00,63,11231315.00,0.11,0.01,0.19,0.00
2022-04-01 14:06,1782.20,1783.80,1784.50,1782.20,71,12666091.00,0.13,0.09,1.61,0.00
2022-04-01 14:07,1784.70,1784.70,1784.90,1784.10,46,8209177.00,0.04,0.05,0.90,0.00
2022-04-01 14:08,1784.71,1783.77,1784.80,1783.77,88,15701833.00,0.06,-0.05,-0.93,0.00
2022-04-01 14:09,1783.77,1784.21,1784.30,1783.77,33,5887335.00,0.03,0.02,0.44,0.00
2022-04-01 14:10,1784.00,1784.17,1784.70,1783.79,105,18735280.00,0.05,0.00,-0.04,0.00
2022-04-01 14:11,1784.70,1784.17,1784.70,1784.17,43,7673483.00,0.03,0.00,0.00,0.00
2022-04-01 14:12,1784.17,1784.00,1784.44,1784.00,59,10526407.00,0.02,-0.01,-0.17,0.00
2022-04-01 14:13,1783.83,1783.00,1783.99,1783.00,32,5708009.00,0.06,-0.06,-1.00,0.00
2022-04-01 14:14,1783.80,1782.00,1783.80,1782.00,77,13726202.00,0.10,-0.06,-1.00,0.00
2022-04-01 14:15,1782.00,1780.38,1782.00,1780.27,72,12821796.00,0.10,-0.09,-1.62,0.00
2022-04-01 14:16,1780.38,1780.13,1780.95,1780.10,60,10690339.00,0.05,-0.01,-0.25,0.00
2022-04-01 14:17,1780.18,1780.14,1780.20,1780.00,113,20114711.00,0.01,0.00,0.01,0.00
2022-04-01 14:18,1780.00,1778.60,1780.00,1778.03,79,14045682.00,0.11,-0.09,-1.54,0.00
2022-04-01 14:19,1778.60,1778.28,1778.60,1778.11,37,6580145.00,0.03,-0.02,-0.32,0.00
2022-04-01 14:20,1778.28,1779.98,1780.00,1778.28,43,7731285.00,0.10,0.10,1.70,0.00
2022-04-01 14:21,1779.81,1780.00,1780.00,1778.84,95,16908661.00,0.07,0.00,0.02,0.00
2022-04-01 14:22,1779.99,1779.88,1780.00,1779.77,51,9077583.00,0.01,-0.01,-0.12,0.00
2022-04-01 14:23,1779.88,1779.04,1779.99,1779.04,46,8186103.00,0.05,-0.05,-0.84,0.00
2022-04-01 14:24,1779.05,1779.10,1779.95,1779.04,35,6228408.00,0.05,0.00,0.06,0.00
2022-04-01 14:25,1779.10,1779.98,1779.98,1779.10,47,8363782.00,0.05,0.05,0.88,0.00
2022-04-01 14:26,1779.99,1780.00,1780.00,1779.99,108,19149200.00,0.00,0.00,0.02,0.00
2022-04-01 14:27,1780.00,1780.10,1780.10,1779.99,128,22784245.00,0.01,0.01,0.10,0.00
2022-04-01 14:28,1780.50,1780.99,1781.10,1780.50,67,11931795.00,0.03,0.05,0.89,0.00
2022-04-01 14:29,1780.99,1780.96,1781.10,1780.96,78,13891745.00,0.01,0.00,-0.03,0.00
2022-04-01 14:30,1780.96,1780.93,1781.00,1780.93,84,15040352.00,0.00,0.00,-0.03,0.00
2022-04-01 14:31,1781.00,1780.08,1781.01,1780.07,110,19589549.00,0.05,-0.05,-0.85,0.00
2022-04-01 14:32,1780.09,1780.05,1781.00,1780.01,72,12817234.00,0.06,0.00,-0.03,0.00
2022-04-01 14:33,1780.05,1780.02,1780.06,1780.00,117,20826376.00,0.00,0.00,-0.03,0.00
2022-04-01 14:34,1780.00,1779.83,1780.03,1779.17,605,107688826.00,0.05,-0.01,-0.19,0.00
2022-04-01 14:35,1779.83,1778.00,1779.83,1778.00,148,26319970.00,0.10,-0.10,-1.83,0.00
2022-04-01 14:36,1778.00,1777.92,1778.23,1777.78,74,13157586.00,0.03,0.00,-0.08,0.00
2022-04-01 14:37,1777.92,1778.04,1779.06,1777.91,58,10314217.00,0.06,0.01,0.12,0.00
2022-04-01 14:38,1778.04,1778.99,1778.99,1778.01,87,15469231.00,0.06,0.05,0.95,0.00
2022-04-01 14:39,1778.03,1778.99,1780.00,1778.03,109,19397347.00,0.11,0.00,0.00,0.00
2022-04-01 14:40,1779.00,1778.00,1779.00,1777.90,154,27383645.00,0.06,-0.06,-0.99,0.00
2022-04-01 14:41,1778.00,1777.46,1778.00,1777.21,70,12444544.00,0.04,-0.03,-0.54,0.00
2022-04-01 14:42,1777.46,1777.80,1778.00,1777.16,100,17774637.00,0.05,0.02,0.34,0.00
2022-04-01 14:43,1778.00,1778.00,1778.00,1777.80,86,15290274.00,0.01,0.01,0.20,0.00
2022-04-01 14:44,1778.00,1779.98,1779.99,1777.99,126,22411331.00,0.11,0.11,1.98,0.00
2022-04-01 14:45,1778.19,1778.11,1778.19,1778.11,90,16004047.00,0.00,-0.11,-1.87,0.00
2022-04-01 14:46,1778.11,1778.13,1778.19,1778.10,156,27737544.00,0.01,0.00,0.02,0.00
2022-04-01 14:47,1778.17,1778.01,1778.17,1778.00,74,13157712.00,0.01,-0.01,-0.12,0.00
2022-04-01 14:48,1778.00,1778.03,1778.09,1777.99,111,19735946.00,0.01,0.00,0.02,0.00
2022-04-01 14:49,1778.03,1777.21,1778.03,1777.21,149,26487006.00,0.05,-0.05,-0.82,0.00
2022-04-01 14:50,1777.21,1775.70,1777.21,1775.70,152,27008178.00,0.08,-0.08,-1.51,0.00
2022-04-01 14:51,1776.00,1774.00,1776.00,1773.00,200,35497113.00,0.17,-0.10,-1.70,0.00
2022-04-01 14:52,1773.99,1773.90,1773.99,1773.02,185,32808765.00,0.05,-0.01,-0.10,0.00
2022-04-01 14:53,1773.93,1773.66,1774.19,1773.21,244,43283492.00,0.06,-0.01,-0.24,0.00
2022-04-01 14:54,1773.99,1775.01,1775.18,1773.99,175,31056230.00,0.07,0.08,1.35,0.00
2022-04-01 14:55,1775.00,1774.01,1775.17,1774.00,157,27772689.00,0.07,-0.06,-1.00,0.00
2022-04-01 14:56,1774.00,1774.88,1775.00,1774.00,113,20081356.00,0.06,0.05,0.87,0.00
2022-04-01 14:57,1774.88,1775.18,1775.18,1774.70,222,39491968.00,0.03,0.02,0.30,0.00
2022-04-01 14:58,1775.28,1775.28,1775.28,1775.28,3,532564.00,0.00,0.01,0.10,0.00
2022-04-01 14:59,1775.28,1775.28,1775.28,1775.28,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 15:00,1780.01,1780.01,1780.01,1780.01,925,164622445.00,0.00,0.27,4.73,0.01
