时间,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-01 11:05,9.59,9.59,9.60,9.59,168,161117.00,0.10,0.00,0.00,0.01
2022-04-01 11:06,9.59,9.58,9.60,9.58,354,339143.00,0.21,-0.10,-0.01,0.02
2022-04-01 11:07,9.58,9.57,9.59,9.57,315,301577.00,0.21,-0.10,-0.01,0.02
2022-04-01 11:08,9.57,9.55,9.57,9.54,745,711811.00,0.31,-0.21,-0.02,0.05
2022-04-01 11:09,9.55,9.54,9.56,9.53,250,238594.00,0.31,-0.10,-0.01,0.02
2022-04-01 11:10,9.54,9.54,9.55,9.53,264,251878.00,0.21,0.00,0.00,0.02
2022-04-01 11:11,9.54,9.54,9.56,9.54,337,321767.00,0.21,0.00,0.00,0.02
2022-04-01 11:12,9.54,9.53,9.57,9.53,408,389332.00,0.42,-0.10,-0.01,0.03
2022-04-01 11:13,9.54,9.56,9.56,9.54,174,166087.00,0.21,0.31,0.03,0.01
2022-04-01 11:14,9.55,9.55,9.56,9.54,149,142297.00,0.21,-0.10,-0.01,0.01
2022-04-01 11:15,9.55,9.54,9.55,9.54,308,294138.00,0.10,-0.10,-0.01,0.02
2022-04-01 11:16,9.54,9.54,9.55,9.54,180,171812.00,0.10,0.00,0.00,0.01
2022-04-01 11:17,9.54,9.55,9.56,9.54,57,54442.00,0.21,0.10,0.01,0.00
2022-04-01 11:18,9.56,9.55,9.56,9.55,167,159541.00,0.10,0.00,0.00,0.01
2022-04-01 11:19,9.55,9.57,9.57,9.55,92,87905.00,0.21,0.21,0.02,0.01
2022-04-01 11:20,9.57,9.55,9.57,9.55,57,54501.00,0.21,-0.21,-0.02,0.00
2022-04-01 11:21,9.55,9.55,9.56,9.55,202,192954.00,0.10,0.00,0.00,0.01
2022-04-01 11:22,9.56,9.54,9.56,9.54,258,246359.00,0.21,-0.10,-0.01,0.02
2022-04-01 11:23,9.54,9.55,9.55,9.54,57,54397.00,0.10,0.10,0.01,0.00
2022-04-01 11:24,9.55,9.55,9.55,9.55,100,95500.00,0.00,0.00,0.00,0.01
2022-04-01 11:25,9.55,9.54,9.56,9.54,180,171824.00,0.21,-0.10,-0.01,0.01
2022-04-01 11:26,9.56,9.56,9.57,9.55,268,256217.00,0.21,0.21,0.02,0.02
2022-04-01 11:27,9.56,9.57,9.57,9.56,26,24871.00,0.10,0.10,0.01,0.00
2022-04-01 11:28,9.57,9.56,9.57,9.56,72,68878.00,0.10,-0.10,-0.01,0.00
2022-04-01 11:29,9.57,9.55,9.57,9.55,102,97515.00,0.21,-0.10,-0.01,0.01
2022-04-01 11:30,9.55,9.56,9.57,9.55,329,314269.00,0.21,0.10,0.01,0.02
2022-04-01 13:01,9.55,9.55,9.55,9.53,738,704039.00,0.21,-0.10,-0.01,0.05
2022-04-01 13:02,9.55,9.56,9.56,9.53,311,296799.00,0.31,0.10,0.01,0.02
2022-04-01 13:03,9.56,9.55,9.57,9.55,184,175850.00,0.21,-0.10,-0.01,0.01
2022-04-01 13:04,9.55,9.55,9.56,9.55,77,73580.00,0.10,0.00,0.00,0.00
2022-04-01 13:05,9.55,9.55,9.56,9.55,108,103221.00,0.10,0.00,0.00,0.01
2022-04-01 13:06,9.55,9.57,9.57,9.55,277,264838.00,0.21,0.21,0.02,0.02
2022-04-01 13:07,9.57,9.57,9.58,9.57,39,37345.00,0.10,0.00,0.00,0.00
2022-04-01 13:08,9.57,9.56,9.58,9.56,48,45926.00,0.21,-0.10,-0.01,0.00
2022-04-01 13:09,9.56,9.55,9.56,9.55,95,90808.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:10,9.55,9.56,9.56,9.55,292,278903.00,0.10,0.10,0.01,0.02
2022-04-01 13:11,9.55,9.57,9.57,9.55,180,171997.00,0.21,0.10,0.01,0.01
2022-04-01 13:12,9.56,9.56,9.57,9.55,134,128125.00,0.21,-0.10,-0.01,0.01
2022-04-01 13:13,9.56,9.58,9.58,9.56,104,99523.00,0.21,0.21,0.02,0.01
2022-04-01 13:14,9.58,9.57,9.58,9.56,112,107179.00,0.21,-0.10,-0.01,0.01
2022-04-01 13:15,9.57,9.58,9.58,9.56,65,62212.00,0.21,0.10,0.01,0.00
2022-04-01 13:16,9.58,9.58,9.58,9.58,161,154148.00,0.00,0.00,0.00,0.01
2022-04-01 13:17,9.58,9.57,9.58,9.57,103,98576.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:18,9.57,9.58,9.58,9.57,62,59372.00,0.10,0.10,0.01,0.00
2022-04-01 13:19,9.58,9.57,9.58,9.57,82,78536.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:20,9.57,9.58,9.58,9.56,235,224960.00,0.21,0.10,0.01,0.01
2022-04-01 13:21,9.58,9.59,9.60,9.58,94,90080.00,0.21,0.10,0.01,0.01
2022-04-01 13:22,9.58,9.59,9.59,9.58,46,44093.00,0.10,0.00,0.00,0.00
2022-04-01 13:23,9.59,9.58,9.59,9.58,131,125515.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:24,9.58,9.57,9.58,9.57,109,104321.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:25,9.57,9.57,9.58,9.57,249,238332.00,0.10,0.00,0.00,0.02
2022-04-01 13:26,9.57,9.57,9.58,9.57,47,44986.00,0.10,0.00,0.00,0.00
2022-04-01 13:27,9.57,9.57,9.58,9.57,25,23928.00,0.10,0.00,0.00,0.00
2022-04-01 13:28,9.57,9.57,9.58,9.57,9,8616.00,0.10,0.00,0.00,0.00
2022-04-01 13:29,9.58,9.56,9.58,9.56,383,366258.00,0.21,-0.10,-0.01,0.02
2022-04-01 13:30,9.55,9.55,9.56,9.55,135,128934.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:31,9.55,9.54,9.55,9.52,291,277434.00,0.31,-0.10,-0.01,0.02
2022-04-01 13:32,9.54,9.53,9.54,9.53,162,154371.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:33,9.53,9.52,9.54,9.52,523,498264.00,0.21,-0.10,-0.01,0.03
2022-04-01 13:34,9.52,9.52,9.53,9.52,223,212303.00,0.11,0.00,0.00,0.01
2022-04-01 13:35,9.52,9.51,9.52,9.51,97,92309.00,0.11,-0.11,-0.01,0.01
2022-04-01 13:36,9.51,9.51,9.52,9.50,921,875919.00,0.21,0.00,0.00,0.06
2022-04-01 13:37,9.51,9.51,9.51,9.50,132,125508.00,0.11,0.00,0.00,0.01
2022-04-01 13:38,9.51,9.49,9.51,9.49,1160,1102058.00,0.21,-0.21,-0.02,0.07
2022-04-01 13:39,9.49,9.49,9.51,9.49,639,606575.00,0.21,0.00,0.00,0.04
2022-04-01 13:40,9.50,9.49,9.51,9.49,213,202359.00,0.21,0.00,0.00,0.01
2022-04-01 13:41,9.49,9.51,9.52,9.49,211,200616.00,0.32,0.21,0.02,0.01
2022-04-01 13:42,9.50,9.52,9.52,9.50,166,157774.00,0.21,0.11,0.01,0.01
2022-04-01 13:43,9.52,9.52,9.52,9.51,107,101846.00,0.11,0.00,0.00,0.01
2022-04-01 13:44,9.51,9.52,9.52,9.51,177,168337.00,0.11,0.00,0.00,0.01
2022-04-01 13:45,9.52,9.52,9.53,9.52,131,124736.00,0.11,0.00,0.00,0.01
2022-04-01 13:46,9.52,9.54,9.54,9.52,90,85786.00,0.21,0.21,0.02,0.01
2022-04-01 13:47,9.54,9.53,9.54,9.52,826,787217.00,0.21,-0.10,-0.01,0.05
2022-04-01 13:48,9.53,9.50,9.53,9.50,237,225570.00,0.31,-0.31,-0.03,0.01
2022-04-01 13:49,9.53,9.51,9.53,9.51,360,342384.00,0.21,0.11,0.01,0.02
2022-04-01 13:50,9.52,9.52,9.53,9.51,198,188513.00,0.21,0.11,0.01,0.01
2022-04-01 13:51,9.52,9.50,9.52,9.50,197,187283.00,0.21,-0.21,-0.02,0.01
2022-04-01 13:52,9.51,9.52,9.52,9.49,314,298331.00,0.32,0.21,0.02,0.02
2022-04-01 13:53,9.52,9.51,9.52,9.50,194,184475.00,0.21,-0.11,-0.01,0.01
2022-04-01 13:54,9.51,9.50,9.51,9.49,259,246035.00,0.21,-0.11,-0.01,0.02
2022-04-01 13:55,9.50,9.50,9.51,9.50,241,229127.00,0.11,0.00,0.00,0.02
2022-04-01 13:56,9.51,9.51,9.51,9.50,217,206251.00,0.11,0.11,0.01,0.01
2022-04-01 13:57,9.51,9.52,9.52,9.51,153,145534.00,0.11,0.11,0.01,0.01
2022-04-01 13:58,9.52,9.51,9.52,9.51,181,172128.00,0.11,-0.11,-0.01,0.01
2022-04-01 13:59,9.51,9.51,9.51,9.50,161,153051.00,0.11,0.00,0.00,0.01
2022-04-01 14:00,9.51,9.50,9.51,9.50,24,22801.00,0.11,-0.11,-0.01,0.00
2022-04-01 14:01,9.50,9.50,9.50,9.50,49,46551.00,0.00,0.00,0.00,0.00
2022-04-01 14:02,9.50,9.48,9.50,9.48,388,368109.00,0.21,-0.21,-0.02,0.02
2022-04-01 14:03,9.48,9.46,9.48,9.46,1168,1106185.00,0.21,-0.21,-0.02,0.07
2022-04-01 14:04,9.46,9.46,9.47,9.46,273,258396.00,0.11,0.00,0.00,0.02
2022-04-01 14:05,9.46,9.49,9.49,9.46,305,288751.00,0.32,0.32,0.03,0.02
2022-04-01 14:06,9.48,9.47,9.48,9.47,130,123234.00,0.11,-0.21,-0.02,0.01
2022-04-01 14:07,9.48,9.49,9.49,9.47,627,594461.00,0.21,0.21,0.02,0.04
2022-04-01 14:08,9.49,9.50,9.50,9.47,298,282973.00,0.32,0.11,0.01,0.02
2022-04-01 14:09,9.50,9.50,9.50,9.50,19,18050.00,0.00,0.00,0.00,0.00
2022-04-01 14:10,9.50,9.50,9.50,9.49,279,265009.00,0.11,0.00,0.00,0.02
2022-04-01 14:11,9.50,9.48,9.50,9.48,144,136568.00,0.21,-0.21,-0.02,0.01
2022-04-01 14:12,9.47,9.48,9.49,9.47,265,251271.00,0.21,0.00,0.00,0.02
2022-04-01 14:13,9.48,9.48,9.48,9.47,211,200017.00,0.11,0.00,0.00,0.01
2022-04-01 14:14,9.48,9.48,9.48,9.47,206,195091.00,0.11,0.00,0.00,0.01
2022-04-01 14:15,9.47,9.46,9.47,9.46,395,373985.00,0.11,-0.21,-0.02,0.02
2022-04-01 14:16,9.46,9.46,9.47,9.46,520,492123.00,0.11,0.00,0.00,0.03
2022-04-01 14:17,9.47,9.46,9.47,9.45,365,345476.00,0.21,0.00,0.00,0.02
2022-04-01 14:18,9.46,9.47,9.47,9.46,166,157100.00,0.11,0.11,0.01,0.01
2022-04-01 14:19,9.47,9.47,9.48,9.46,363,343536.00,0.21,0.00,0.00,0.02
2022-04-01 14:20,9.47,9.47,9.49,9.47,679,643159.00,0.21,0.00,0.00,0.04
2022-04-01 14:21,9.47,9.49,9.49,9.47,16,15162.00,0.21,0.21,0.02,0.00
2022-04-01 14:22,9.48,9.48,9.48,9.48,17,16116.00,0.00,-0.11,-0.01,0.00
2022-04-01 14:23,9.48,9.47,9.48,9.47,307,290804.00,0.11,-0.11,-0.01,0.02
2022-04-01 14:24,9.46,9.46,9.47,9.46,106,100286.00,0.11,-0.11,-0.01,0.01
2022-04-01 14:25,9.46,9.45,9.47,9.45,273,258257.00,0.21,-0.11,-0.01,0.02
2022-04-01 14:26,9.46,9.47,9.47,9.45,511,483519.00,0.21,0.21,0.02,0.03
2022-04-01 14:27,9.48,9.49,9.49,9.47,221,209489.00,0.21,0.21,0.02,0.01
2022-04-01 14:28,9.48,9.48,9.49,9.47,178,168749.00,0.21,-0.11,-0.01,0.01
2022-04-01 14:29,9.48,9.47,9.49,9.47,245,232165.00,0.21,-0.11,-0.01,0.02
2022-04-01 14:30,9.47,9.48,9.48,9.47,98,92871.00,0.11,0.11,0.01,0.01
2022-04-01 14:31,9.48,9.47,9.48,9.46,614,581559.00,0.21,-0.11,-0.01,0.04
2022-04-01 14:32,9.47,9.45,9.48,9.45,369,349145.00,0.32,-0.21,-0.02,0.02
2022-04-01 14:33,9.45,9.45,9.45,9.43,1378,1301785.00,0.21,0.00,0.00,0.09
2022-04-01 14:34,9.46,9.46,9.47,9.45,206,194845.00,0.21,0.11,0.01,0.01
2022-04-01 14:35,9.46,9.44,9.46,9.43,866,817679.00,0.32,-0.21,-0.02,0.05
2022-04-01 14:36,9.44,9.44,9.44,9.43,576,543518.00,0.11,0.00,0.00,0.04
2022-04-01 14:37,9.43,9.43,9.43,9.42,847,798662.00,0.11,-0.11,-0.01,0.05
2022-04-01 14:38,9.43,9.44,9.44,9.41,593,558642.00,0.32,0.11,0.01,0.04
2022-04-01 14:39,9.43,9.43,9.44,9.42,332,312908.00,0.21,-0.11,-0.01,0.02
2022-04-01 14:40,9.42,9.42,9.43,9.41,745,701835.00,0.21,-0.11,-0.01,0.05
2022-04-01 14:41,9.41,9.42,9.44,9.40,1483,1396062.00,0.42,0.00,0.00,0.09
2022-04-01 14:42,9.42,9.42,9.43,9.42,410,386313.00,0.11,0.00,0.00,0.03
2022-04-01 14:43,9.42,9.41,9.42,9.41,949,893333.00,0.11,-0.11,-0.01,0.06
2022-04-01 14:44,9.42,9.42,9.43,9.42,528,497630.00,0.11,0.11,0.01,0.03
2022-04-01 14:45,9.42,9.44,9.44,9.42,283,266797.00,0.21,0.21,0.02,0.02
2022-04-01 14:46,9.44,9.42,9.44,9.42,606,571118.00,0.21,-0.21,-0.02,0.04
2022-04-01 14:47,9.42,9.42,9.43,9.41,284,267630.00,0.21,0.00,0.00,0.02
2022-04-01 14:48,9.42,9.44,9.44,9.42,304,286815.00,0.21,0.21,0.02,0.02
2022-04-01 14:49,9.43,9.44,9.44,9.42,464,437681.00,0.21,0.00,0.00,0.03
2022-04-01 14:50,9.43,9.43,9.44,9.43,683,644617.00,0.11,-0.11,-0.01,0.04
2022-04-01 14:51,9.44,9.44,9.45,9.44,411,387921.00,0.11,0.11,0.01,0.03
2022-04-01 14:52,9.44,9.44,9.45,9.43,445,419987.00,0.21,0.00,0.00,0.03
2022-04-01 14:53,9.44,9.44,9.44,9.43,418,394369.00,0.11,0.00,0.00,0.03
2022-04-01 14:54,9.44,9.44,9.45,9.43,1376,1299210.00,0.21,0.00,0.00,0.09
2022-04-01 14:55,9.44,9.44,9.44,9.43,612,577495.00,0.11,0.00,0.00,0.04
2022-04-01 14:56,9.44,9.43,9.44,9.43,675,636931.00,0.11,-0.11,-0.01,0.04
2022-04-01 14:57,9.43,9.42,9.44,9.42,957,902360.00,0.21,-0.11,-0.01,0.06
2022-04-01 14:58,9.42,9.42,9.42,9.42,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 14:59,9.42,9.42,9.42,9.42,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 15:00,9.42,9.42,9.42,9.42,1566,1475172.00,0.00,0.00,0.00,0.10
