时间,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2021-06-17,3.38,3.39,3.46,3.36,88330,30055172.00,2.96,0.30,0.01,1.13
2021-06-18,3.41,3.47,3.48,3.33,132616,45263056.00,4.42,2.36,0.08,1.70
2021-06-21,3.49,3.47,3.52,3.43,100053,34740434.00,2.59,0.00,0.00,1.28
2021-06-22,3.49,3.47,3.50,3.45,63193,21945217.00,1.44,0.00,0.00,0.81
2021-06-23,3.48,3.49,3.51,3.44,98517,34303689.00,2.02,0.58,0.02,1.26
2021-06-24,3.50,3.48,3.52,3.47,69618,24305684.00,1.43,-0.29,-0.01,0.89
2021-06-25,3.51,3.45,3.52,3.42,91446,31540163.00,2.87,-0.86,-0.03,1.17
2021-06-28,3.45,3.80,3.80,3.44,455236,168169862.00,10.43,10.14,0.35,5.84
2021-06-29,3.80,3.72,3.83,3.59,424756,158251457.00,6.32,-2.11,-0.08,5.45
2021-06-30,3.77,4.00,4.09,3.67,540360,212779064.00,11.29,7.53,0.28,6.93
2021-07-01,3.85,3.85,4.08,3.77,407906,159870034.00,7.75,-3.75,-0.15,5.23
2021-07-02,3.89,3.77,3.94,3.76,191549,73412374.00,4.68,-2.08,-0.08,2.46
2021-07-05,3.89,3.75,3.90,3.71,154909,58519877.00,5.04,-0.53,-0.02,1.99
2021-07-06,3.76,3.64,4.00,3.60,236199,88025214.00,10.67,-2.93,-0.11,3.03
2021-07-07,3.62,3.65,3.70,3.59,137800,50041616.00,3.02,0.27,0.01,1.77
2021-07-08,3.63,3.55,3.66,3.53,132335,47119907.00,3.56,-2.74,-0.10,1.70
2021-07-09,3.55,3.56,3.58,3.50,74793,26463990.00,2.25,0.28,0.01,0.96
2021-07-12,3.55,3.52,3.57,3.50,114217,40398357.00,1.97,-1.12,-0.04,1.46
2021-07-13,3.52,3.56,3.57,3.46,92323,32534190.00,3.13,1.14,0.04,1.18
2021-07-14,3.63,3.56,3.63,3.54,74836,26731109.00,2.53,0.00,0.00,0.96
2021-07-15,3.55,3.45,3.56,3.37,156180,53800405.00,5.34,-3.09,-0.11,2.00
2021-07-16,3.47,3.42,3.50,3.40,81877,28116665.00,2.90,-0.87,-0.03,1.05
2021-07-19,3.42,3.40,3.42,3.36,47751,16182092.00,1.75,-0.58,-0.02,0.61
2021-07-20,3.37,3.43,3.44,3.37,48511,16541559.00,2.06,0.88,0.03,0.62
2021-07-21,3.42,3.48,3.49,3.42,67024,23203473.00,2.04,1.46,0.05,0.86
2021-07-22,3.48,3.43,3.48,3.43,48948,16894587.00,1.44,-1.44,-0.05,0.63
2021-07-23,3.43,3.37,3.44,3.35,68246,23068579.00,2.62,-1.75,-0.06,0.87
2021-07-26,3.33,3.23,3.35,3.18,86049,27908122.00,5.04,-4.15,-0.14,1.10
2021-07-27,3.23,3.20,3.27,3.20,74567,24035314.00,2.17,-0.93,-0.03,0.96
2021-07-28,3.20,3.08,3.20,3.06,71690,22237947.00,4.38,-3.75,-0.12,0.92
2021-07-29,3.09,3.23,3.24,3.08,71073,22554405.00,5.19,4.87,0.15,0.91
2021-07-30,3.20,3.21,3.23,3.17,34274,10972841.00,1.86,-0.62,-0.02,0.44
2021-08-02,3.21,3.23,3.23,3.14,59393,18925875.00,2.80,0.62,0.02,0.76
2021-08-03,3.20,3.24,3.30,3.20,55691,18169524.00,3.10,0.31,0.01,0.71
2021-08-04,3.26,3.22,3.28,3.19,56848,18314539.00,2.78,-0.62,-0.02,0.73
2021-08-05,3.21,3.17,3.24,3.16,42957,13681195.00,2.48,-1.55,-0.05,0.55
2021-08-06,3.40,3.22,3.40,3.19,71294,23137042.00,6.62,1.58,0.05,0.91
2021-08-09,3.20,3.23,3.26,3.17,42624,13693845.00,2.80,0.31,0.01,0.55
2021-08-10,3.22,3.24,3.26,3.19,45274,14600167.00,2.17,0.31,0.01,0.58
2021-08-11,3.22,3.25,3.29,3.21,51080,16557640.00,2.47,0.31,0.01,0.65
2021-08-12,3.24,3.24,3.28,3.23,44618,14481127.00,1.54,-0.31,-0.01,0.57
2021-08-13,3.23,3.19,3.24,3.17,47800,15281703.00,2.16,-1.54,-0.05,0.61
2021-08-16,3.20,3.20,3.23,3.18,31095,9971145.00,1.57,0.31,0.01,0.40
2021-08-17,3.21,3.12,3.22,3.11,41380,13060023.00,3.44,-2.50,-0.08,0.53
2021-08-18,3.12,3.15,3.16,3.11,29243,9169877.00,1.60,0.96,0.03,0.37
2021-08-19,3.14,3.15,3.16,3.12,22323,7013268.00,1.27,0.00,0.00,0.29
2021-08-20,3.15,3.13,3.18,3.11,39555,12417331.00,2.22,-0.63,-0.02,0.51
2021-08-23,3.13,3.16,3.20,3.13,43647,13829762.00,2.24,0.96,0.03,0.56
2021-08-24,3.16,3.22,3.23,3.16,49060,15707456.00,2.22,1.90,0.06,0.63
2021-08-25,3.21,3.25,3.27,3.21,39073,12671674.00,1.86,0.93,0.03,0.50
2021-08-26,3.24,3.23,3.25,3.21,39890,12864230.00,1.23,-0.62,-0.02,0.51
2021-08-27,3.21,3.18,3.24,3.15,42626,13548233.00,2.79,-1.55,-0.05,0.55
2021-08-30,3.18,3.16,3.19,3.15,26911,8530267.00,1.26,-0.63,-0.02,0.35
2021-08-31,3.16,3.20,3.22,3.13,58824,18656786.00,2.85,1.27,0.04,0.75
2021-09-01,3.21,3.23,3.24,3.17,63890,20463165.00,2.19,0.94,0.03,0.82
2021-09-02,3.21,3.35,3.40,3.20,117364,38823049.00,6.19,3.72,0.12,1.50
2021-09-03,3.38,3.34,3.38,3.32,68483,22883768.00,1.79,-0.30,-0.01,0.88
2021-09-06,3.33,3.45,3.45,3.32,83533,28334999.00,3.89,3.29,0.11,1.07
2021-09-07,3.48,3.53,3.60,3.46,163095,57779276.00,4.06,2.32,0.08,2.09
2021-09-08,3.54,3.55,3.56,3.50,79465,28039234.00,1.70,0.57,0.02,1.02
2021-09-09,3.53,3.54,3.58,3.51,66076,23365806.00,1.97,-0.28,-0.01,0.85
2021-09-10,3.55,3.50,3.56,3.47,51213,17998240.00,2.54,-1.13,-0.04,0.66
2021-09-13,3.48,3.50,3.53,3.48,45486,15921756.00,1.43,0.00,0.00,0.58
2021-09-14,3.49,3.50,3.63,3.49,103472,36847367.00,4.00,0.00,0.00,1.33
2021-09-15,3.50,3.54,3.55,3.48,42039,14817598.00,2.00,1.14,0.04,0.54
2021-09-16,3.56,3.64,3.66,3.52,136107,49105837.00,3.95,2.82,0.10,1.74
2021-09-17,3.70,3.59,3.73,3.57,107467,38890977.00,4.40,-1.37,-0.05,1.38
2021-09-22,3.56,3.48,3.56,3.44,84401,29386877.00,3.34,-3.06,-0.11,1.08
2021-09-23,3.49,3.54,3.57,3.47,53672,18893494.00,2.87,1.72,0.06,0.69
2021-09-24,3.55,3.41,3.55,3.39,75547,26024323.00,4.52,-3.67,-0.13,0.97
2021-09-27,3.45,3.34,3.55,3.31,77677,26528324.00,7.04,-2.05,-0.07,1.00
2021-09-28,3.35,3.39,3.42,3.30,56897,19118596.00,3.59,1.50,0.05,0.73
2021-09-29,3.37,3.42,3.46,3.30,79972,27077831.00,4.72,0.88,0.03,1.03
2021-09-30,3.43,3.41,3.45,3.36,46680,15897330.00,2.63,-0.29,-0.01,0.60
2021-10-08,3.43,3.52,3.59,3.42,99873,35111009.00,4.99,3.23,0.11,1.28
2021-10-11,3.53,3.53,3.58,3.49,69171,24424844.00,2.56,0.28,0.01,0.89
2021-10-12,3.53,3.59,3.62,3.51,95466,34100492.00,3.12,1.70,0.06,1.22
2021-10-13,3.59,3.51,3.64,3.46,75797,26668047.00,5.01,-2.23,-0.08,0.97
2021-10-14,3.51,3.58,3.61,3.49,93691,33497547.00,3.42,1.99,0.07,1.20
2021-10-15,3.58,3.46,3.60,3.45,68752,24096561.00,4.19,-3.35,-0.12,0.88
2021-10-18,3.46,3.45,3.49,3.36,43730,15020945.00,3.76,-0.29,-0.01,0.56
2021-10-19,3.49,3.43,3.49,3.42,33877,11674073.00,2.03,-0.58,-0.02,0.43
2021-10-20,3.43,3.40,3.45,3.35,60452,20455829.00,2.92,-0.87,-0.03,0.78
2021-10-21,3.37,3.38,3.41,3.34,42094,14196317.00,2.06,-0.59,-0.02,0.54
2021-10-22,3.38,3.27,3.40,3.27,56656,18734809.00,3.85,-3.25,-0.11,0.73
2021-10-25,3.26,3.22,3.26,3.20,36103,11630674.00,1.83,-1.53,-0.05,0.46
2021-10-26,3.21,3.19,3.23,3.16,32503,10375859.00,2.17,-0.93,-0.03,0.42
2021-10-27,3.20,3.16,3.22,3.14,28758,9107642.00,2.51,-0.94,-0.03,0.37
2021-10-28,3.17,3.06,3.17,3.05,48088,14851924.00,3.80,-3.16,-0.10,0.62
2021-10-29,3.02,3.37,3.37,3.02,141724,46546512.00,11.44,10.13,0.31,1.82
2021-11-01,3.36,3.40,3.41,3.31,79621,26754540.00,2.97,0.89,0.03,1.02
2021-11-02,3.40,3.40,3.47,3.36,76176,26014021.00,3.24,0.00,0.00,0.98
2021-11-03,3.36,3.55,3.57,3.34,118101,40952538.00,6.76,4.41,0.15,1.51
2021-11-04,3.48,3.65,3.70,3.48,127938,46343007.00,6.20,2.82,0.10,1.64
2021-11-05,3.68,3.54,3.69,3.50,96396,34424629.00,5.21,-3.01,-0.11,1.24
2021-11-08,3.60,3.59,3.67,3.54,62939,22594285.00,3.67,1.41,0.05,0.81
2021-11-09,3.60,3.63,3.67,3.57,73118,26486225.00,2.79,1.11,0.04,0.94
2021-11-10,3.62,3.61,3.63,3.55,56357,20238464.00,2.20,-0.55,-0.02,0.72
2021-11-11,3.63,3.56,3.63,3.54,51690,18451704.00,2.49,-1.39,-0.05,0.66
2021-11-12,3.56,3.75,3.85,3.51,129509,47970767.00,9.55,5.34,0.19,1.66
2021-11-15,3.74,4.02,4.04,3.68,212615,83680256.00,9.60,7.20,0.27,2.73
2021-11-16,3.98,3.92,4.11,3.87,142521,56353177.00,5.97,-2.49,-0.10,1.83
2021-11-17,3.89,3.95,3.97,3.85,73291,28626110.00,3.06,0.77,0.03,0.94
2021-11-18,3.91,3.90,3.97,3.88,60438,23650585.00,2.28,-1.27,-0.05,0.77
2021-11-19,3.87,3.89,3.92,3.81,63529,24559304.00,2.82,-0.26,-0.01,0.81
2021-11-22,3.89,3.83,3.94,3.80,56023,21459561.00,3.60,-1.54,-0.06,0.72
2021-11-23,3.83,3.82,3.85,3.73,90837,34270696.00,3.13,-0.26,-0.01,1.16
2021-11-24,3.80,3.80,3.86,3.74,58783,22320260.00,3.14,-0.52,-0.02,0.75
2021-11-25,3.85,3.78,3.94,3.76,90927,35059435.00,4.74,-0.53,-0.02,1.17
2021-11-26,3.78,3.74,3.80,3.72,36396,13646530.00,2.12,-1.06,-0.04,0.47
2021-11-29,3.72,3.68,3.76,3.64,58251,21483791.00,3.21,-1.60,-0.06,0.75
2021-11-30,3.70,3.70,3.72,3.67,36972,13656503.00,1.36,0.54,0.02,0.47
2021-12-01,3.72,3.89,3.92,3.66,109625,41687088.00,7.03,5.14,0.19,1.41
2021-12-02,3.87,3.78,3.90,3.78,50537,19395175.00,3.08,-2.83,-0.11,0.65
2021-12-03,3.78,3.81,3.86,3.76,35380,13480446.00,2.65,0.79,0.03,0.45
2021-12-06,3.82,3.70,3.82,3.69,34469,12869068.00,3.41,-2.89,-0.11,0.44
2021-12-07,3.70,3.75,3.76,3.66,28700,10635779.00,2.70,1.35,0.05,0.37
2021-12-08,3.74,3.72,3.76,3.68,28289,10499858.00,2.13,-0.80,-0.03,0.36
2021-12-09,3.72,3.83,3.84,3.68,58230,21981144.00,4.30,2.96,0.11,0.75
2021-12-10,3.78,3.77,3.81,3.75,31221,11805680.00,1.57,-1.57,-0.06,0.40
2021-12-13,3.75,3.71,3.77,3.70,27935,10409967.00,1.86,-1.59,-0.06,0.36
2021-12-14,3.71,3.75,3.84,3.69,39662,14950697.00,4.04,1.08,0.04,0.51
2021-12-15,3.75,3.77,3.85,3.72,58992,22323109.00,3.47,0.53,0.02,0.76
2021-12-16,3.77,3.82,3.84,3.75,56775,21562039.00,2.39,1.33,0.05,0.73
2021-12-17,3.81,3.71,3.82,3.71,53279,19996098.00,2.88,-2.88,-0.11,0.68
2021-12-20,3.71,3.92,3.96,3.52,155124,60029016.00,11.86,5.66,0.21,1.99
2021-12-21,3.91,3.94,3.95,3.86,99718,39073256.00,2.30,0.51,0.02,1.28
2021-12-22,3.94,3.87,3.95,3.84,65606,25473674.00,2.79,-1.78,-0.07,0.84
2021-12-23,3.86,3.76,3.87,3.75,76777,29028710.00,3.10,-2.84,-0.11,0.98
2021-12-24,3.82,3.85,4.08,3.76,180770,70656835.00,8.51,2.39,0.09,2.32
2021-12-27,3.78,4.00,4.02,3.73,202235,79711368.00,7.53,3.90,0.15,2.59
2021-12-28,4.02,3.96,4.04,3.91,106144,41905958.00,3.25,-1.00,-0.04,1.36
2021-12-29,3.93,4.36,4.36,3.91,407104,170366239.00,11.36,10.10,0.40,5.22
2021-12-30,4.38,4.47,4.75,4.19,558075,246294512.00,12.84,2.52,0.11,7.15
2021-12-31,4.37,4.41,4.74,4.30,536629,242279873.00,9.84,-1.34,-0.06,6.88
2022-01-04,4.39,4.49,4.60,4.32,310260,138911867.00,6.35,1.81,0.08,3.98
2022-01-05,4.54,4.94,4.94,4.41,676081,327156272.00,11.80,10.02,0.45,8.67
2022-01-06,5.43,5.43,5.43,5.43,79002,42897923.00,0.00,9.92,0.49,1.01
2022-01-07,5.49,5.97,5.97,5.15,1283350,744632416.00,15.10,9.94,0.54,16.45
2022-01-10,5.38,5.37,5.78,5.37,996477,543970720.00,6.87,-10.05,-0.60,12.78
2022-01-11,5.11,4.97,5.18,4.83,839481,418256352.00,6.52,-7.45,-0.40,10.76
2022-01-12,4.87,5.06,5.16,4.75,690237,342801392.00,8.25,1.81,0.09,8.85
2022-01-13,4.98,5.34,5.56,4.77,834442,426993504.00,15.61,5.53,0.28,10.70
2022-01-14,5.12,5.50,5.57,5.06,799665,427784704.00,9.55,3.00,0.16,10.25
2022-01-17,5.35,5.06,5.40,4.95,570429,292882624.00,8.18,-8.00,-0.44,7.31
2022-01-18,5.00,4.57,5.00,4.55,536866,253502846.00,8.89,-9.68,-0.49,6.88
2022-01-19,4.48,4.61,4.64,4.41,284694,129644019.00,5.03,0.88,0.04,3.65
2022-01-20,4.59,4.44,4.63,4.41,255936,114437393.00,4.77,-3.69,-0.17,3.28
2022-01-21,4.43,4.35,4.48,4.28,214254,93910979.00,4.50,-2.03,-0.09,2.75
2022-01-24,4.35,4.31,4.38,4.24,121248,52383932.00,3.22,-0.92,-0.04,1.55
2022-01-25,4.33,4.02,4.33,4.02,207608,86144721.00,7.19,-6.73,-0.29,2.66
2022-01-26,4.05,4.02,4.18,4.00,128576,52451145.00,4.48,0.00,0.00,1.65
2022-01-27,4.07,3.89,4.11,3.87,204686,81131238.00,5.97,-3.23,-0.13,2.62
2022-01-28,3.91,4.03,4.10,3.91,184295,73793768.00,4.88,3.60,0.14,2.36
2022-02-07,4.11,4.10,4.15,4.01,111153,45384672.00,3.47,1.74,0.07,1.43
2022-02-08,4.11,4.22,4.22,4.05,116271,48329077.00,4.15,2.93,0.12,1.49
2022-02-09,4.21,4.26,4.31,4.20,117219,49944199.00,2.61,0.95,0.04,1.50
2022-02-10,4.28,4.18,4.29,4.14,111506,46660964.00,3.52,-1.88,-0.08,1.43
2022-02-11,4.17,4.02,4.18,4.02,124478,50647654.00,3.83,-3.83,-0.16,1.60
2022-02-14,4.00,4.08,4.14,4.00,94295,38509127.00,3.48,1.49,0.06,1.21
2022-02-15,4.11,4.03,4.12,3.98,113727,45728416.00,3.43,-1.23,-0.05,1.46
2022-02-16,4.04,4.05,4.07,4.00,74866,30248781.00,1.74,0.50,0.02,0.96
2022-02-17,4.04,3.94,4.05,3.94,105583,42110213.00,2.72,-2.72,-0.11,1.35
2022-02-18,3.93,4.01,4.04,3.90,105677,42053071.00,3.55,1.78,0.07,1.35
2022-02-21,4.02,4.34,4.40,3.97,346601,146732725.00,10.72,8.23,0.33,4.44
2022-02-22,4.34,4.16,4.39,4.11,318999,134203106.00,6.45,-4.15,-0.18,4.09
2022-02-23,4.16,4.20,4.24,4.12,169811,71132839.00,2.88,0.96,0.04,2.18
2022-02-24,4.18,4.09,4.20,3.97,220092,90399469.00,5.48,-2.62,-0.11,2.82
2022-02-25,4.12,4.10,4.18,4.07,98692,40700612.00,2.69,0.24,0.01,1.27
2022-02-28,4.10,4.05,4.12,3.99,82982,33520834.00,3.17,-1.22,-0.05,1.06
2022-03-01,4.09,4.06,4.10,4.01,94639,38272475.00,2.22,0.25,0.01,1.21
2022-03-02,4.03,4.22,4.31,4.03,219918,91990200.00,6.90,3.94,0.16,2.82
2022-03-03,4.22,4.22,4.28,4.17,126502,53289544.00,2.61,0.00,0.00,1.62
2022-03-04,4.22,4.31,4.36,4.18,212047,90980227.00,4.27,2.13,0.09,2.72
2022-03-07,4.39,4.44,4.51,4.15,406159,175696196.00,8.35,3.02,0.13,5.21
2022-03-08,4.36,4.11,4.38,4.05,278552,116490672.00,7.43,-7.43,-0.33,3.57
2022-03-09,4.07,4.09,4.18,3.96,191458,77647957.00,5.35,-0.49,-0.02,2.45
2022-03-10,4.15,4.18,4.25,4.11,155590,65066125.00,3.42,2.20,0.09,1.99
2022-03-11,4.14,4.25,4.26,4.05,168323,70483878.00,5.02,1.67,0.07,2.16
2022-03-14,4.22,4.26,4.44,4.20,271811,117801072.00,5.65,0.24,0.01,3.48
2022-03-15,4.24,4.02,4.32,4.01,195681,81611300.00,7.28,-5.63,-0.24,2.51
2022-03-16,4.09,4.22,4.28,3.92,231631,95244437.00,8.96,4.98,0.20,2.97
2022-03-17,4.25,4.29,4.37,4.23,206473,88772555.00,3.32,1.66,0.07,2.65
2022-03-18,4.26,4.37,4.41,4.26,204401,89131515.00,3.50,1.86,0.08,2.62
2022-03-21,4.40,4.39,4.49,4.31,210794,92192587.00,4.12,0.46,0.02,2.70
2022-03-22,4.38,4.36,4.43,4.30,147586,64184640.00,2.96,-0.68,-0.03,1.89
2022-03-23,4.36,4.53,4.66,4.30,381161,171362541.00,8.26,3.90,0.17,4.89
2022-03-24,4.46,4.98,4.98,4.43,460750,219707867.00,12.14,9.93,0.45,5.91
2022-03-25,5.13,4.71,5.13,4.66,576446,277915936.00,9.44,-5.42,-0.27,7.39
2022-03-28,4.73,5.18,5.18,4.72,579212,294917264.00,9.77,9.98,0.47,7.43
2022-03-29,5.12,4.97,5.38,4.94,717638,367213648.00,8.49,-4.05,-0.21,9.20
2022-03-30,4.87,4.97,4.97,4.67,422065,203225620.00,6.04,0.00,0.00,5.41
2022-03-31,4.90,4.82,4.91,4.70,381236,182999316.00,4.23,-3.02,-0.15,4.89
2022-04-01,4.80,4.54,4.82,4.52,271894,125156334.00,6.22,-5.81,-0.28,3.49
