时间,开盘价,收盘价,最高价,最低价,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2022-04-01 10:20,9.79,9.80,9.80,9.79,188,184077.00,0.10,0.10,0.01,0.01
2022-04-01 10:21,9.80,9.78,9.80,9.78,353,345325.00,0.20,-0.20,-0.02,0.02
2022-04-01 10:22,9.78,9.78,9.78,9.77,253,247333.00,0.10,0.00,0.00,0.01
2022-04-01 10:23,9.77,9.78,9.78,9.77,231,225696.00,0.10,0.00,0.00,0.01
2022-04-01 10:24,9.78,9.78,9.78,9.78,39,38142.00,0.00,0.00,0.00,0.00
2022-04-01 10:25,9.78,9.79,9.79,9.78,124,121322.00,0.10,0.10,0.01,0.01
2022-04-01 10:26,9.79,9.76,9.79,9.76,531,519618.00,0.31,-0.31,-0.03,0.02
2022-04-01 10:27,9.77,9.77,9.77,9.76,22,21496.00,0.10,0.10,0.01,0.00
2022-04-01 10:28,9.77,9.77,9.78,9.77,46,44957.00,0.10,0.00,0.00,0.00
2022-04-01 10:29,9.77,9.75,9.77,9.75,510,497464.00,0.20,-0.20,-0.02,0.02
2022-04-01 10:30,9.75,9.73,9.75,9.73,226,220039.00,0.21,-0.21,-0.02,0.01
2022-04-01 10:31,9.73,9.75,9.75,9.73,161,156670.00,0.21,0.21,0.02,0.01
2022-04-01 10:32,9.75,9.75,9.75,9.75,39,38025.00,0.00,0.00,0.00,0.00
2022-04-01 10:33,9.75,9.74,9.75,9.74,42,40937.00,0.10,-0.10,-0.01,0.00
2022-04-01 10:34,9.74,9.73,9.74,9.73,132,128459.00,0.10,-0.10,-0.01,0.01
2022-04-01 10:35,9.73,9.72,9.73,9.71,641,623334.00,0.21,-0.10,-0.01,0.03
2022-04-01 10:36,9.72,9.71,9.72,9.71,140,135968.00,0.10,-0.10,-0.01,0.01
2022-04-01 10:37,9.71,9.71,9.72,9.71,76,73811.00,0.10,0.00,0.00,0.00
2022-04-01 10:38,9.71,9.71,9.72,9.71,216,209886.00,0.10,0.00,0.00,0.01
2022-04-01 10:39,9.71,9.69,9.72,9.69,642,623028.00,0.31,-0.21,-0.02,0.03
2022-04-01 10:40,9.69,9.72,9.72,9.69,315,305623.00,0.31,0.31,0.03,0.01
2022-04-01 10:41,9.71,9.70,9.71,9.70,139,134868.00,0.10,-0.21,-0.02,0.01
2022-04-01 10:42,9.70,9.73,9.73,9.70,136,132124.00,0.31,0.31,0.03,0.01
2022-04-01 10:43,9.73,9.71,9.73,9.71,122,118523.00,0.21,-0.21,-0.02,0.01
2022-04-01 10:44,9.73,9.72,9.73,9.71,70,68059.00,0.21,0.10,0.01,0.00
2022-04-01 10:45,9.72,9.72,9.73,9.72,42,40854.00,0.10,0.00,0.00,0.00
2022-04-01 10:46,9.72,9.71,9.73,9.71,27,26260.00,0.21,-0.10,-0.01,0.00
2022-04-01 10:47,9.71,9.73,9.73,9.70,427,414619.00,0.31,0.21,0.02,0.02
2022-04-01 10:48,9.73,9.71,9.73,9.71,102,99049.00,0.21,-0.21,-0.02,0.00
2022-04-01 10:49,9.71,9.73,9.73,9.71,28,27217.00,0.21,0.21,0.02,0.00
2022-04-01 10:50,9.73,9.69,9.73,9.69,512,496728.00,0.41,-0.41,-0.04,0.02
2022-04-01 10:51,9.69,9.70,9.70,9.69,146,141568.00,0.10,0.10,0.01,0.01
2022-04-01 10:52,9.70,9.71,9.71,9.70,63,61121.00,0.10,0.10,0.01,0.00
2022-04-01 10:53,9.71,9.70,9.71,9.70,35,33956.00,0.10,-0.10,-0.01,0.00
2022-04-01 10:54,9.70,9.69,9.70,9.69,329,319026.00,0.10,-0.10,-0.01,0.01
2022-04-01 10:55,9.69,9.69,9.70,9.69,49,47521.00,0.10,0.00,0.00,0.00
2022-04-01 10:56,9.69,9.69,9.69,9.69,169,163761.00,0.00,0.00,0.00,0.01
2022-04-01 10:57,9.69,9.66,9.69,9.66,749,724458.00,0.31,-0.31,-0.03,0.03
2022-04-01 10:58,9.66,9.68,9.68,9.66,235,227062.00,0.21,0.21,0.02,0.01
2022-04-01 10:59,9.68,9.66,9.68,9.66,336,324635.00,0.21,-0.21,-0.02,0.02
2022-04-01 11:00,9.66,9.67,9.67,9.65,152,146926.00,0.21,0.10,0.01,0.01
2022-04-01 11:01,9.67,9.67,9.67,9.67,31,29977.00,0.00,0.00,0.00,0.00
2022-04-01 11:02,9.67,9.65,9.67,9.65,542,523474.00,0.21,-0.21,-0.02,0.02
2022-04-01 11:03,9.65,9.64,9.66,9.64,241,232551.00,0.21,-0.10,-0.01,0.01
2022-04-01 11:04,9.64,9.65,9.66,9.64,94,90730.00,0.21,0.10,0.01,0.00
2022-04-01 11:05,9.65,9.66,9.66,9.65,32,30912.00,0.10,0.10,0.01,0.00
2022-04-01 11:06,9.66,9.68,9.68,9.66,9,8696.00,0.21,0.21,0.02,0.00
2022-04-01 11:07,9.68,9.65,9.68,9.65,227,219513.00,0.31,-0.31,-0.03,0.01
2022-04-01 11:08,9.65,9.65,9.66,9.65,136,131242.00,0.10,0.00,0.00,0.01
2022-04-01 11:09,9.65,9.66,9.66,9.64,57,55053.00,0.21,0.10,0.01,0.00
2022-04-01 11:10,9.66,9.67,9.68,9.66,115,111255.00,0.21,0.10,0.01,0.01
2022-04-01 11:11,9.66,9.66,9.66,9.64,441,425833.00,0.21,-0.10,-0.01,0.02
2022-04-01 11:12,9.66,9.68,9.68,9.66,222,214818.00,0.21,0.21,0.02,0.01
2022-04-01 11:13,9.68,9.70,9.70,9.68,130,125960.00,0.21,0.21,0.02,0.01
2022-04-01 11:14,9.70,9.68,9.70,9.68,256,248086.00,0.21,-0.21,-0.02,0.01
2022-04-01 11:15,9.68,9.66,9.68,9.66,16,15458.00,0.21,-0.21,-0.02,0.00
2022-04-01 11:16,9.66,9.68,9.68,9.66,204,197190.00,0.21,0.21,0.02,0.01
2022-04-01 11:17,9.68,9.69,9.69,9.68,66,63908.00,0.10,0.10,0.01,0.00
2022-04-01 11:18,9.69,9.69,9.69,9.69,94,91089.00,0.00,0.00,0.00,0.00
2022-04-01 11:19,9.69,9.71,9.71,9.69,74,71783.00,0.21,0.21,0.02,0.00
2022-04-01 11:20,9.71,9.72,9.72,9.71,25,24276.00,0.10,0.10,0.01,0.00
2022-04-01 11:21,9.72,9.72,9.72,9.71,428,415845.00,0.10,0.00,0.00,0.02
2022-04-01 11:22,9.72,9.70,9.72,9.70,160,155271.00,0.21,-0.21,-0.02,0.01
2022-04-01 11:23,9.70,9.70,9.70,9.70,83,80510.00,0.00,0.00,0.00,0.00
2022-04-01 11:24,9.70,9.71,9.71,9.70,111,107671.00,0.10,0.10,0.01,0.00
2022-04-01 11:25,9.71,9.72,9.72,9.71,6,5832.00,0.10,0.10,0.01,0.00
2022-04-01 11:26,9.72,9.71,9.72,9.71,16,15536.00,0.10,-0.10,-0.01,0.00
2022-04-01 11:27,9.71,9.71,9.71,9.71,1,971.00,0.00,0.00,0.00,0.00
2022-04-01 11:28,9.71,9.70,9.71,9.70,120,116411.00,0.10,-0.10,-0.01,0.01
2022-04-01 11:29,9.70,9.70,9.70,9.70,20,19400.00,0.00,0.00,0.00,0.00
2022-04-01 11:30,9.71,9.71,9.71,9.71,16,15536.00,0.00,0.10,0.01,0.00
2022-04-01 13:01,9.70,9.71,9.71,9.70,120,116451.00,0.10,0.00,0.00,0.01
2022-04-01 13:02,9.71,9.71,9.71,9.71,2,1942.00,0.00,0.00,0.00,0.00
2022-04-01 13:03,9.71,9.71,9.71,9.71,44,42724.00,0.00,0.00,0.00,0.00
2022-04-01 13:04,9.71,9.71,9.71,9.71,9,8739.00,0.00,0.00,0.00,0.00
2022-04-01 13:05,9.71,9.71,9.71,9.71,85,82535.00,0.00,0.00,0.00,0.00
2022-04-01 13:06,9.71,9.71,9.71,9.71,5,4855.00,0.00,0.00,0.00,0.00
2022-04-01 13:07,9.72,9.72,9.72,9.72,8,7776.00,0.00,0.10,0.01,0.00
2022-04-01 13:08,9.72,9.71,9.72,9.71,140,135942.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:09,9.71,9.70,9.71,9.70,89,86360.00,0.10,-0.10,-0.01,0.00
2022-04-01 13:10,9.70,9.71,9.71,9.70,141,136870.00,0.10,0.10,0.01,0.01
2022-04-01 13:11,9.71,9.71,9.71,9.71,32,31072.00,0.00,0.00,0.00,0.00
2022-04-01 13:12,9.70,9.71,9.71,9.70,26,25244.00,0.10,0.00,0.00,0.00
2022-04-01 13:13,9.71,9.72,9.72,9.70,47,45653.00,0.21,0.10,0.01,0.00
2022-04-01 13:14,9.72,9.72,9.72,9.72,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 13:15,9.72,9.75,9.75,9.72,194,188923.00,0.31,0.31,0.03,0.01
2022-04-01 13:16,9.75,9.73,9.75,9.73,60,58431.00,0.21,-0.21,-0.02,0.00
2022-04-01 13:17,9.73,9.73,9.73,9.73,30,29190.00,0.00,0.00,0.00,0.00
2022-04-01 13:18,9.73,9.73,9.73,9.73,13,12649.00,0.00,0.00,0.00,0.00
2022-04-01 13:19,9.73,9.72,9.73,9.72,45,43740.00,0.10,-0.10,-0.01,0.00
2022-04-01 13:20,9.72,9.73,9.74,9.71,81,78792.00,0.31,0.10,0.01,0.00
2022-04-01 13:21,9.73,9.72,9.74,9.72,52,50580.00,0.21,-0.10,-0.01,0.00
2022-04-01 13:22,9.72,9.72,9.72,9.72,54,52498.00,0.00,0.00,0.00,0.00
2022-04-01 13:23,9.72,9.73,9.73,9.72,31,30163.00,0.10,0.10,0.01,0.00
2022-04-01 13:24,9.73,9.72,9.73,9.72,37,35967.00,0.10,-0.10,-0.01,0.00
2022-04-01 13:25,9.72,9.71,9.73,9.71,78,75758.00,0.21,-0.10,-0.01,0.00
2022-04-01 13:26,9.71,9.72,9.72,9.71,1,972.00,0.10,0.10,0.01,0.00
2022-04-01 13:27,9.72,9.72,9.72,9.72,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 13:28,9.72,9.72,9.72,9.72,7,6804.00,0.00,0.00,0.00,0.00
2022-04-01 13:29,9.72,9.71,9.72,9.71,300,291300.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:30,9.72,9.70,9.72,9.70,463,449646.00,0.21,-0.10,-0.01,0.02
2022-04-01 13:31,9.70,9.69,9.70,9.69,226,219099.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:32,9.69,9.72,9.72,9.69,80,77635.00,0.31,0.31,0.03,0.00
2022-04-01 13:33,9.72,9.71,9.72,9.71,143,138906.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:34,9.71,9.70,9.71,9.70,145,140669.00,0.10,-0.10,-0.01,0.01
2022-04-01 13:35,9.70,9.70,9.70,9.70,95,92150.00,0.00,0.00,0.00,0.00
2022-04-01 13:36,9.70,9.70,9.70,9.70,8,7761.00,0.00,0.00,0.00,0.00
2022-04-01 13:37,9.70,9.68,9.70,9.68,191,185040.00,0.21,-0.21,-0.02,0.01
2022-04-01 13:38,9.68,9.69,9.69,9.68,21,20348.00,0.10,0.10,0.01,0.00
2022-04-01 13:39,9.69,9.70,9.71,9.69,261,253143.00,0.21,0.10,0.01,0.01
2022-04-01 13:40,9.70,9.69,9.70,9.69,70,67863.00,0.10,-0.10,-0.01,0.00
2022-04-01 13:41,9.69,9.69,9.70,9.69,24,23269.00,0.10,0.00,0.00,0.00
2022-04-01 13:42,9.69,9.72,9.72,9.69,20,19440.00,0.31,0.31,0.03,0.00
2022-04-01 13:43,9.72,9.71,9.74,9.71,216,210036.00,0.31,-0.10,-0.01,0.01
2022-04-01 13:44,9.71,9.71,9.72,9.71,63,61229.00,0.10,0.00,0.00,0.00
2022-04-01 13:45,9.72,9.72,9.72,9.72,16,15552.00,0.00,0.10,0.01,0.00
2022-04-01 13:46,9.72,9.73,9.73,9.72,3,2918.00,0.10,0.10,0.01,0.00
2022-04-01 13:47,9.73,9.73,9.73,9.72,63,61297.00,0.10,0.00,0.00,0.00
2022-04-01 13:48,9.73,9.73,9.73,9.72,41,39892.00,0.10,0.00,0.00,0.00
2022-04-01 13:49,9.72,9.72,9.72,9.72,51,49572.00,0.00,-0.10,-0.01,0.00
2022-04-01 13:50,9.72,9.71,9.72,9.71,107,103959.00,0.10,-0.10,-0.01,0.00
2022-04-01 13:51,9.71,9.71,9.71,9.70,402,389988.00,0.10,0.00,0.00,0.02
2022-04-01 13:52,9.71,9.71,9.71,9.71,8,7768.00,0.00,0.00,0.00,0.00
2022-04-01 13:53,9.71,9.71,9.72,9.71,43,41760.00,0.10,0.00,0.00,0.00
2022-04-01 13:54,9.71,9.70,9.71,9.70,46,44620.00,0.10,-0.10,-0.01,0.00
2022-04-01 13:55,9.70,9.70,9.70,9.70,41,39770.00,0.00,0.00,0.00,0.00
2022-04-01 13:56,9.70,9.70,9.71,9.70,26,25225.00,0.10,0.00,0.00,0.00
2022-04-01 13:57,9.70,9.70,9.70,9.70,72,69840.00,0.00,0.00,0.00,0.00
2022-04-01 13:58,9.70,9.71,9.71,9.70,51,49487.00,0.10,0.10,0.01,0.00
2022-04-01 13:59,9.71,9.71,9.71,9.71,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 14:00,9.71,9.71,9.72,9.70,34,32985.00,0.21,0.00,0.00,0.00
2022-04-01 14:01,9.70,9.69,9.70,9.69,112,108610.00,0.10,-0.21,-0.02,0.01
2022-04-01 14:02,9.69,9.69,9.69,9.69,42,40698.00,0.00,0.00,0.00,0.00
2022-04-01 14:03,9.69,9.69,9.69,9.69,159,154071.00,0.00,0.00,0.00,0.01
2022-04-01 14:04,9.69,9.67,9.69,9.67,189,182949.00,0.21,-0.21,-0.02,0.01
2022-04-01 14:05,9.67,9.66,9.67,9.65,409,395293.00,0.21,-0.10,-0.01,0.02
2022-04-01 14:06,9.66,9.69,9.69,9.66,2,1938.00,0.31,0.31,0.03,0.00
2022-04-01 14:07,9.69,9.70,9.70,9.69,73,70761.00,0.10,0.10,0.01,0.00
2022-04-01 14:08,9.70,9.70,9.70,9.68,177,171431.00,0.21,0.00,0.00,0.01
2022-04-01 14:09,9.70,9.70,9.70,9.70,401,388218.00,0.00,0.00,0.00,0.02
2022-04-01 14:10,9.70,9.68,9.70,9.68,219,211993.00,0.21,-0.21,-0.02,0.01
2022-04-01 14:11,9.69,9.68,9.69,9.68,59,57170.00,0.10,0.00,0.00,0.00
2022-04-01 14:12,9.68,9.68,9.68,9.68,73,70664.00,0.00,0.00,0.00,0.00
2022-04-01 14:13,9.68,9.68,9.68,9.68,11,10657.00,0.00,0.00,0.00,0.00
2022-04-01 14:14,9.68,9.68,9.68,9.68,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 14:15,9.68,9.68,9.69,9.68,123,119073.00,0.10,0.00,0.00,0.01
2022-04-01 14:16,9.68,9.68,9.68,9.67,97,93840.00,0.10,0.00,0.00,0.00
2022-04-01 14:17,9.68,9.69,9.70,9.68,34,32947.00,0.21,0.10,0.01,0.00
2022-04-01 14:18,9.69,9.68,9.70,9.68,129,124930.00,0.21,-0.10,-0.01,0.01
2022-04-01 14:19,9.68,9.68,9.68,9.68,2,1936.00,0.00,0.00,0.00,0.00
2022-04-01 14:20,9.68,9.67,9.68,9.67,139,134533.00,0.10,-0.10,-0.01,0.01
2022-04-01 14:21,9.69,9.69,9.69,9.69,19,18411.00,0.00,0.21,0.02,0.00
2022-04-01 14:22,9.69,9.68,9.69,9.68,123,119064.00,0.10,-0.10,-0.01,0.01
2022-04-01 14:23,9.68,9.68,9.68,9.68,1,968.00,0.00,0.00,0.00,0.00
2022-04-01 14:24,9.68,9.69,9.69,9.68,29,28101.00,0.10,0.10,0.01,0.00
2022-04-01 14:25,9.69,9.69,9.69,9.68,193,186901.00,0.10,0.00,0.00,0.01
2022-04-01 14:26,9.69,9.69,9.69,9.69,20,19380.00,0.00,0.00,0.00,0.00
2022-04-01 14:27,9.69,9.71,9.71,9.69,64,62072.00,0.21,0.21,0.02,0.00
2022-04-01 14:28,9.71,9.71,9.71,9.71,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 14:29,9.71,9.70,9.71,9.70,3,2911.00,0.10,-0.10,-0.01,0.00
2022-04-01 14:30,9.70,9.70,9.71,9.70,83,80519.00,0.10,0.00,0.00,0.00
2022-04-01 14:31,9.70,9.69,9.70,9.69,104,100777.00,0.10,-0.10,-0.01,0.00
2022-04-01 14:32,9.68,9.68,9.68,9.68,204,197472.00,0.00,-0.10,-0.01,0.01
2022-04-01 14:33,9.68,9.68,9.69,9.68,147,142308.00,0.10,0.00,0.00,0.01
2022-04-01 14:34,9.68,9.68,9.68,9.68,37,35816.00,0.00,0.00,0.00,0.00
2022-04-01 14:35,9.68,9.68,9.68,9.68,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 14:36,9.68,9.67,9.69,9.67,154,149101.00,0.21,-0.10,-0.01,0.01
2022-04-01 14:37,9.67,9.68,9.69,9.67,95,91961.00,0.21,0.10,0.01,0.00
2022-04-01 14:38,9.68,9.68,9.68,9.68,10,9680.00,0.00,0.00,0.00,0.00
2022-04-01 14:39,9.68,9.66,9.68,9.66,514,497006.00,0.21,-0.21,-0.02,0.02
2022-04-01 14:40,9.66,9.66,9.68,9.66,389,375728.00,0.21,0.00,0.00,0.02
2022-04-01 14:41,9.66,9.66,9.66,9.65,325,313680.00,0.10,0.00,0.00,0.01
2022-04-01 14:42,9.66,9.66,9.66,9.64,373,359985.00,0.21,0.00,0.00,0.02
2022-04-01 14:43,9.66,9.66,9.66,9.66,59,56994.00,0.00,0.00,0.00,0.00
2022-04-01 14:44,9.66,9.65,9.66,9.65,113,109098.00,0.10,-0.10,-0.01,0.01
2022-04-01 14:45,9.65,9.65,9.66,9.65,406,391804.00,0.10,0.00,0.00,0.02
2022-04-01 14:46,9.66,9.67,9.67,9.66,85,82112.00,0.10,0.21,0.02,0.00
2022-04-01 14:47,9.67,9.66,9.67,9.66,256,247309.00,0.10,-0.10,-0.01,0.01
2022-04-01 14:48,9.66,9.64,9.67,9.62,1273,1227437.00,0.52,-0.21,-0.02,0.06
2022-04-01 14:49,9.64,9.67,9.67,9.64,439,424160.00,0.31,0.31,0.03,0.02
2022-04-01 14:50,9.67,9.65,9.67,9.64,144,138885.00,0.31,-0.21,-0.02,0.01
2022-04-01 14:51,9.66,9.65,9.66,9.64,549,529998.00,0.21,0.00,0.00,0.02
2022-04-01 14:52,9.65,9.67,9.67,9.64,455,439276.00,0.31,0.21,0.02,0.02
2022-04-01 14:53,9.67,9.65,9.67,9.65,247,238535.00,0.21,-0.21,-0.02,0.01
2022-04-01 14:54,9.65,9.66,9.67,9.65,169,163218.00,0.21,0.10,0.01,0.01
2022-04-01 14:55,9.65,9.65,9.65,9.63,374,360434.00,0.21,-0.10,-0.01,0.02
2022-04-01 14:56,9.65,9.65,9.66,9.64,998,964520.00,0.21,0.00,0.00,0.04
2022-04-01 14:57,9.65,9.66,9.69,9.65,100,96695.00,0.41,0.10,0.01,0.00
2022-04-01 14:58,9.66,9.66,9.66,9.66,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 14:59,9.66,9.66,9.66,9.66,0,0.00,0.00,0.00,0.00,0.00
2022-04-01 15:00,9.65,9.65,9.65,9.65,698,673570.00,0.00,-0.10,-0.01,0.03
